simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
33,Ricker,sigma,1.1,Ricker,1.26,0.97,1.7,1.002,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3169.57,6989.88
34,Beverton-Holt,K,10000,Beverton-Holt,16626.2,5416.67,235996.57,1.017,66.26200000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.59,1.25,6879.38,16626.2
34,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6879.38,982.92,106128.57,1.038,88.03086146056599,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.59,1.25,6879.38,16626.2
34,Beverton-Holt,alpha,1.1,Beverton-Holt,0.59,0.06,3.58,1.043,-46.363636363636374,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.59,1.25,6879.38,16626.2
34,Beverton-Holt,sigma,1.1,Beverton-Holt,1.25,1.02,1.59,1.012,13.636363636363628,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.59,1.25,6879.38,16626.2
34,Ricker,K,10000,Beverton-Holt,5707.06,2554.9,15090.23,1.002,-42.929399999999994,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.88,1.22,965.6,5707.06
34,Ricker,Smsy,4257.348911099839,Beverton-Holt,965.6,41.74,6287.73,1.005,-77.31921859910355,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.88,1.22,965.6,5707.06
34,Ricker,alpha,1.1,Beverton-Holt,2.88,0.15,9.69,1.007,161.81818181818178,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.88,1.22,965.6,5707.06
34,Ricker,sigma,1.1,Beverton-Holt,1.22,0.95,1.67,1.003,10.9090909090909,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.88,1.22,965.6,5707.06
34,Beverton-Holt,K,10000,Ricker,18884.65,4558.94,87012.45,1.004,88.8465,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8765.08,18884.65
34,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8765.08,2240.59,40650.81,1.004,139.57181361849146,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8765.08,18884.65
34,Beverton-Holt,alpha,1.1,Ricker,0.48,0.07,0.99,1.002,-56.363636363636374,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8765.08,18884.65
34,Beverton-Holt,sigma,1.1,Ricker,1.26,1.02,1.62,1.002,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8765.08,18884.65
34,Ricker,K,10000,Ricker,7030.75,1396.12,18074.88,1.001,-29.6925,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.25,3189.24,7030.75
34,Ricker,Smsy,4257.348911099839,Ricker,3189.24,692.85,8315.43,1.001,-25.08859230012945,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.25,3189.24,7030.75
34,Ricker,alpha,1.1,Ricker,0.57,0.06,1.34,1.002,-48.181818181818194,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.25,3189.24,7030.75
34,Ricker,sigma,1.1,Ricker,1.25,0.97,1.73,1.001,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.25,3189.24,7030.75
35,Beverton-Holt,K,10000,Beverton-Holt,16354.15,5162.02,157766.37,1.031,63.5415,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.6,1.26,6723.24,16354.15
35,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6723.24,329.11,70708.07,1.076,83.76316019846783,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.6,1.26,6723.24,16354.15
35,Beverton-Holt,alpha,1.1,Beverton-Holt,0.6,0.07,6.4,1.096,-45.45454545454546,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.6,1.26,6723.24,16354.15
35,Beverton-Holt,sigma,1.1,Beverton-Holt,1.26,1,1.57,1.012,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.6,1.26,6723.24,16354.15
35,Ricker,K,10000,Beverton-Holt,5736.38,2486.01,20836.78,1.007,-42.6362,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.46,1.23,1117,5736.38
35,Ricker,Smsy,4257.348911099839,Beverton-Holt,1117,42.76,9053.97,1.007,-73.76301488732256,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.46,1.23,1117,5736.38
35,Ricker,alpha,1.1,Beverton-Holt,2.46,0.11,9.6,1.006,123.63636363636363,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.46,1.23,1117,5736.38
35,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.68,1.002,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.46,1.23,1117,5736.38
35,Beverton-Holt,K,10000,Ricker,18964.25,5296.62,83745.03,1.01,89.6425,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.52,1.25,8683.73,18964.25
35,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8683.73,2610.3,39279.97,1.015,137.3483122884563,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.52,1.25,8683.73,18964.25
35,Beverton-Holt,alpha,1.1,Ricker,0.52,0.09,1.1,1.036,-52.72727272727273,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.52,1.25,8683.73,18964.25
35,Beverton-Holt,sigma,1.1,Ricker,1.25,0.96,1.61,1.072,13.636363636363628,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.52,1.25,8683.73,18964.25
35,Ricker,K,10000,Ricker,6956.18,1133.86,17643.12,1.002,-30.4382,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3159.43,6956.18
35,Ricker,Smsy,4257.348911099839,Ricker,3159.43,563.26,8034.65,1.002,-25.788793308373776,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3159.43,6956.18
35,Ricker,alpha,1.1,Ricker,0.55,0.05,1.27,1.004,-50,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3159.43,6956.18
35,Ricker,sigma,1.1,Ricker,1.25,0.96,1.74,1.002,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3159.43,6956.18
36,Beverton-Holt,K,10000,Beverton-Holt,17623.45,4739.5,164151.87,1.016,76.23450000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.24,7068.41,17623.45
36,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,7068.41,2032.4,72451.4,1.034,93.19752964024072,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.24,7068.41,17623.45
36,Beverton-Holt,alpha,1.1,Beverton-Holt,0.58,0.06,1.9,1.082,-47.27272727272728,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.24,7068.41,17623.45
36,Beverton-Holt,sigma,1.1,Beverton-Holt,1.24,1.01,1.57,1.026,12.727272727272716,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.58,1.24,7068.41,17623.45
36,Ricker,K,10000,Beverton-Holt,5723.54,2357.18,16279.24,1.008,-42.7646,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.38,1.23,1142.46,5723.54
36,Ricker,Smsy,4257.348911099839,Beverton-Holt,1142.46,42.85,6864.76,1.041,-73.16499014160298,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.38,1.23,1142.46,5723.54
36,Ricker,alpha,1.1,Beverton-Holt,2.38,0.12,9.62,1.047,116.36363636363635,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.38,1.23,1142.46,5723.54
36,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.7,1.003,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.38,1.23,1142.46,5723.54
36,Beverton-Holt,K,10000,Ricker,18551.9,4138.24,91370.92,1.004,85.519,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.27,8546.52,18551.9
36,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8546.52,2049.85,42509.34,1.004,133.5980158226405,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.27,8546.52,18551.9
36,Beverton-Holt,alpha,1.1,Ricker,0.49,0.07,1.05,1.005,-55.45454545454545,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.27,8546.52,18551.9
36,Beverton-Holt,sigma,1.1,Ricker,1.27,1.03,1.63,1.004,15.454545454545446,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.27,8546.52,18551.9
36,Ricker,K,10000,Ricker,7056.08,1234.44,17619.51,1.002,-29.4392,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3189.35,7056.08
36,Ricker,Smsy,4257.348911099839,Ricker,3189.35,606.36,8054.31,1.003,-25.08600853257135,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3189.35,7056.08
36,Ricker,alpha,1.1,Ricker,0.56,0.06,1.27,1.004,-49.090909090909086,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3189.35,7056.08
36,Ricker,sigma,1.1,Ricker,1.25,0.97,1.71,1.002,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.25,3189.35,7056.08
37,Beverton-Holt,K,10000,Beverton-Holt,15522.65,5226.67,141937.4,1.012,55.2265,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.65,1.25,6245.32,15522.65
37,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6245.32,395.31,63625.62,1.032,70.70039737547599,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.65,1.25,6245.32,15522.65
37,Beverton-Holt,alpha,1.1,Beverton-Holt,0.65,0.08,6.05,1.045,-40.909090909090914,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.65,1.25,6245.32,15522.65
37,Beverton-Holt,sigma,1.1,Beverton-Holt,1.25,1,1.69,1.016,13.636363636363628,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.65,1.25,6245.32,15522.65
37,Ricker,K,10000,Beverton-Holt,5721.3,2514.53,17752.88,1.006,-42.787,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.67,1.23,1038.71,5721.3
37,Ricker,Smsy,4257.348911099839,Beverton-Holt,1038.71,45.33,7442.09,1.007,-75.60195272480826,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.67,1.23,1038.71,5721.3
37,Ricker,alpha,1.1,Beverton-Holt,2.67,0.12,9.47,1.009,142.7272727272727,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.67,1.23,1038.71,5721.3
37,Ricker,sigma,1.1,Beverton-Holt,1.23,0.96,1.68,1.001,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.67,1.23,1038.71,5721.3
37,Beverton-Holt,K,10000,Ricker,19131.6,4768.64,94078.6,1.002,91.31599999999999,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8806.54,19131.6
37,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8806.54,2340.98,44312.74,1.002,140.70502031969932,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8806.54,19131.6
37,Beverton-Holt,alpha,1.1,Ricker,0.48,0.08,1.08,1.006,-56.363636363636374,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8806.54,19131.6
37,Beverton-Holt,sigma,1.1,Ricker,1.27,1.03,1.65,1.004,15.454545454545446,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.27,8806.54,19131.6
37,Ricker,K,10000,Ricker,7006.28,1392.45,17411.82,1.002,-29.9372,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3183.61,7006.28
37,Ricker,Smsy,4257.348911099839,Ricker,3183.61,688.98,7933.61,1.002,-25.22083422151205,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3183.61,7006.28
37,Ricker,alpha,1.1,Ricker,0.55,0.07,1.26,1.003,-50,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3183.61,7006.28
37,Ricker,sigma,1.1,Ricker,1.25,0.97,1.71,1.003,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3183.61,7006.28
38,Beverton-Holt,K,10000,Beverton-Holt,16189.4,5772.68,159290.12,1.017,61.894,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.64,1.24,6529.77,16189.4
38,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6529.77,1059.37,72629.88,1.037,78.4751355847998,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.64,1.24,6529.77,16189.4
38,Beverton-Holt,alpha,1.1,Beverton-Holt,0.64,0.09,3.22,1.032,-41.81818181818182,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.64,1.24,6529.77,16189.4
38,Beverton-Holt,sigma,1.1,Beverton-Holt,1.24,1.01,1.58,1.008,12.727272727272716,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.64,1.24,6529.77,16189.4
38,Ricker,K,10000,Beverton-Holt,5716.96,2588.96,19685.62,1.006,-42.8304,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.83,1.22,997.4,5716.96
38,Ricker,Smsy,4257.348911099839,Beverton-Holt,997.4,46.52,8643.93,1.009,-76.57227488685365,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.83,1.22,997.4,5716.96
38,Ricker,alpha,1.1,Beverton-Holt,2.83,0.11,9.46,1.006,157.27272727272725,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.83,1.22,997.4,5716.96
38,Ricker,sigma,1.1,Beverton-Holt,1.22,0.95,1.67,1.009,10.9090909090909,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.83,1.22,997.4,5716.96
38,Beverton-Holt,K,10000,Ricker,18775.4,3482.09,84691.11,1.005,87.754,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8642.97,18775.4
38,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8642.97,1724.91,39846.61,1.005,136.23423835837357,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8642.97,18775.4
38,Beverton-Holt,alpha,1.1,Ricker,0.48,0.05,1.03,1.007,-56.363636363636374,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8642.97,18775.4
38,Beverton-Holt,sigma,1.1,Ricker,1.26,1.02,1.64,1.003,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.48,1.26,8642.97,18775.4
38,Ricker,K,10000,Ricker,7001.46,1224.84,17319.83,1.002,-29.9854,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.26,3171.82,7001.46
38,Ricker,Smsy,4257.348911099839,Ricker,3171.82,605.86,7896.99,1.001,-25.497767126148098,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.26,3171.82,7001.46
38,Ricker,alpha,1.1,Ricker,0.55,0.06,1.28,1.001,-50,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.26,3171.82,7001.46
38,Ricker,sigma,1.1,Ricker,1.26,0.97,1.71,1.002,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.26,3171.82,7001.46
39,Beverton-Holt,K,10000,Beverton-Holt,13759.4,6031.33,122448.05,1.102,37.593999999999994,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.83,1.29,5320.79,13759.4
39,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,5320.79,491.01,54165.58,1.423,45.43065324938656,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.83,1.29,5320.79,13759.4
39,Beverton-Holt,alpha,1.1,Beverton-Holt,0.83,0.09,6.19,1.554,-24.545454545454557,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.83,1.29,5320.79,13759.4
39,Beverton-Holt,sigma,1.1,Beverton-Holt,1.29,1,1.54,1.222,17.272727272727266,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.83,1.29,5320.79,13759.4
39,Ricker,K,10000,Beverton-Holt,5768.08,2000.19,18481.28,1.02,-42.3192,1085.482198065044,1.1,1.1,4257.348911099839,10000,1.52,1.21,1469.54,5768.08
39,Ricker,Smsy,4257.348911099839,Beverton-Holt,1469.54,51.79,7914.14,1.086,-65.48227475158102,1085.482198065044,1.1,1.1,4257.348911099839,10000,1.52,1.21,1469.54,5768.08
39,Ricker,alpha,1.1,Beverton-Holt,1.52,0.08,9.3,1.117,38.18181818181817,1085.482198065044,1.1,1.1,4257.348911099839,10000,1.52,1.21,1469.54,5768.08
39,Ricker,sigma,1.1,Beverton-Holt,1.21,0.95,1.63,1.029,9.999999999999988,1085.482198065044,1.1,1.1,4257.348911099839,10000,1.52,1.21,1469.54,5768.08
39,Beverton-Holt,K,10000,Ricker,18631.85,4879.62,82766.37,1.004,86.31849999999999,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.27,8587.81,18631.85
39,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8587.81,2406.69,38813.7,1.004,134.72657599371792,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.27,8587.81,18631.85
39,Beverton-Holt,alpha,1.1,Ricker,0.5,0.08,1.02,1.006,-54.54545454545455,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.27,8587.81,18631.85
39,Beverton-Holt,sigma,1.1,Ricker,1.27,1.02,1.65,1.004,15.454545454545446,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.5,1.27,8587.81,18631.85
39,Ricker,K,10000,Ricker,7018.32,1237.88,16857.86,1.002,-29.8168,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3189.64,7018.32
39,Ricker,Smsy,4257.348911099839,Ricker,3189.64,613.11,7737.2,1.002,-25.079196781736368,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3189.64,7018.32
39,Ricker,alpha,1.1,Ricker,0.56,0.06,1.29,1.002,-49.090909090909086,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3189.64,7018.32
39,Ricker,sigma,1.1,Ricker,1.26,0.96,1.73,1.004,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.56,1.26,3189.64,7018.32
40,Beverton-Holt,K,10000,Beverton-Holt,18102.25,5659.23,171380.28,1.011,81.0225,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.59,1.27,7402.52,18102.25
40,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,7402.52,2053.72,77272.52,1.016,102.32960129823749,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.59,1.27,7402.52,18102.25
40,Beverton-Holt,alpha,1.1,Beverton-Holt,0.59,0.07,2.04,1.067,-46.363636363636374,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.59,1.27,7402.52,18102.25
40,Beverton-Holt,sigma,1.1,Beverton-Holt,1.27,1.03,1.64,1.067,15.454545454545446,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.59,1.27,7402.52,18102.25
40,Ricker,K,10000,Beverton-Holt,5693.12,2577.54,16232.8,1.002,-43.0688,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.86,1.23,981.26,5693.12
40,Ricker,Smsy,4257.348911099839,Beverton-Holt,981.26,42.66,6876.71,1.002,-76.95138405401443,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.86,1.23,981.26,5693.12
40,Ricker,alpha,1.1,Beverton-Holt,2.86,0.12,9.59,1.003,159.99999999999997,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.86,1.23,981.26,5693.12
40,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.68,1.003,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.86,1.23,981.26,5693.12
40,Beverton-Holt,K,10000,Ricker,18880,4979.89,80168.92,1.003,88.8,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8665.46,18880
40,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8665.46,2438.06,36901.91,1.003,136.84894696209193,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8665.46,18880
40,Beverton-Holt,alpha,1.1,Ricker,0.49,0.08,1.05,1.004,-55.45454545454545,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8665.46,18880
40,Beverton-Holt,sigma,1.1,Ricker,1.26,1.03,1.62,1.004,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8665.46,18880
40,Ricker,K,10000,Ricker,7016.38,1192.13,19042.95,1.002,-29.8362,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3185.04,7016.38
40,Ricker,Smsy,4257.348911099839,Ricker,3185.04,593.38,8799.29,1.001,-25.187245243256793,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3185.04,7016.38
40,Ricker,alpha,1.1,Ricker,0.55,0.05,1.28,1.002,-50,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3185.04,7016.38
40,Ricker,sigma,1.1,Ricker,1.25,0.97,1.68,1.003,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3185.04,7016.38
41,Beverton-Holt,K,10000,Beverton-Holt,16923.4,6079.16,174099.8,1.02,69.23400000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.69,1.23,6918.73,16923.4
41,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6918.73,2327.19,78181.86,1.033,89.10639652309679,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.69,1.23,6918.73,16923.4
41,Beverton-Holt,alpha,1.1,Beverton-Holt,0.69,0.09,1.9,1.072,-37.27272727272728,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.69,1.23,6918.73,16923.4
41,Beverton-Holt,sigma,1.1,Beverton-Holt,1.23,1.01,1.57,1.018,11.818181818181808,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.69,1.23,6918.73,16923.4
41,Ricker,K,10000,Beverton-Holt,5661.91,2606.28,15170.91,1.004,-43.3809,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.79,1.23,1004.38,5661.91
41,Ricker,Smsy,4257.348911099839,Beverton-Holt,1004.38,44.47,6244.76,1.006,-76.40832309089438,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.79,1.23,1004.38,5661.91
41,Ricker,alpha,1.1,Beverton-Holt,2.79,0.14,9.51,1.007,153.63636363636363,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.79,1.23,1004.38,5661.91
41,Ricker,sigma,1.1,Beverton-Holt,1.23,0.96,1.68,1.002,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.79,1.23,1004.38,5661.91
41,Beverton-Holt,K,10000,Ricker,18513.2,4455.24,89109.23,1.003,85.132,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8532.81,18513.2
41,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8532.81,2201.81,41294.83,1.004,133.22328683389082,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8532.81,18513.2
41,Beverton-Holt,alpha,1.1,Ricker,0.49,0.08,1.06,1.007,-55.45454545454545,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8532.81,18513.2
41,Beverton-Holt,sigma,1.1,Ricker,1.26,1.02,1.64,1.004,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8532.81,18513.2
41,Ricker,K,10000,Ricker,7074.59,1362.44,18003.25,1.001,-29.2541,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3205.94,7074.59
41,Ricker,Smsy,4257.348911099839,Ricker,3205.94,671.85,8212.69,1.001,-24.69632940721833,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3205.94,7074.59
41,Ricker,alpha,1.1,Ricker,0.55,0.07,1.29,1.004,-50,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3205.94,7074.59
41,Ricker,sigma,1.1,Ricker,1.25,0.97,1.75,1.003,13.636363636363628,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.55,1.25,3205.94,7074.59
42,Beverton-Holt,K,10000,Beverton-Holt,16717.2,5283.13,155540.72,1.016,67.17200000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.61,1.24,6836.42,16717.2
42,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,6836.42,2073.2,68961.86,1.025,86.85665596409015,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.61,1.24,6836.42,16717.2
42,Beverton-Holt,alpha,1.1,Beverton-Holt,0.61,0.07,2.22,1.04,-44.54545454545455,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.61,1.24,6836.42,16717.2
42,Beverton-Holt,sigma,1.1,Beverton-Holt,1.24,1.01,1.61,1.011,12.727272727272716,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.61,1.24,6836.42,16717.2
42,Ricker,K,10000,Beverton-Holt,5678.32,2544.66,15979.24,1.004,-43.2168,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1023.4,5678.32
42,Ricker,Smsy,4257.348911099839,Beverton-Holt,1023.4,43.13,6966.79,1.004,-75.9615661913034,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1023.4,5678.32
42,Ricker,alpha,1.1,Beverton-Holt,2.75,0.14,9.61,1.004,150,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1023.4,5678.32
42,Ricker,sigma,1.1,Beverton-Holt,1.23,0.95,1.69,1.002,11.818181818181808,1085.482198065044,1.1,1.1,4257.348911099839,10000,2.75,1.23,1023.4,5678.32
42,Beverton-Holt,K,10000,Ricker,18912.4,5075.21,96285.41,1.002,89.12400000000001,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8749.29,18912.4
42,Beverton-Holt,Smsy,3658.6440898919936,Ricker,8749.29,2491,45517.96,1.002,139.14023296697022,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8749.29,18912.4
42,Beverton-Holt,alpha,1.1,Ricker,0.49,0.09,1.04,1.003,-55.45454545454545,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8749.29,18912.4
42,Beverton-Holt,sigma,1.1,Ricker,1.26,1.02,1.61,1.001,14.545454545454538,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.49,1.26,8749.29,18912.4
42,Ricker,K,10000,Ricker,7113.37,1092.78,17592.69,1.002,-28.8663,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3226.03,7113.37
42,Ricker,Smsy,4257.348911099839,Ricker,3226.03,543.08,8041.61,1.002,-24.224439495925857,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3226.03,7113.37
42,Ricker,alpha,1.1,Ricker,0.57,0.05,1.32,1.002,-48.181818181818194,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3226.03,7113.37
42,Ricker,sigma,1.1,Ricker,1.26,0.97,1.71,1.002,14.545454545454538,1085.482198065044,1.1,1.1,4257.348911099839,10000,0.57,1.26,3226.03,7113.37
43,Beverton-Holt,K,10000,Beverton-Holt,13997.7,5694.8,142849.35,1.105,39.977000000000004,1202.451331276159,1.1,1.1,3658.6440898919936,10000,0.76,1.3,5478.74,13997.7
