simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
10,Beverton-Holt,K,10000,Beverton-Holt,10554.45,9559.99,11812.4,1,5.544500000000007,1234.326765271464,1.1,0.1,3658.6440898919936,10000,1.12,0.1,3834.56,10554.45
10,Beverton-Holt,Smsy,3658.6440898919936,Beverton-Holt,3834.56,3342.03,4442.25,1.001,4.808226921935975,1234.326765271464,1.1,0.1,3658.6440898919936,10000,1.12,0.1,3834.56,10554.45
10,Beverton-Holt,alpha,1.1,Beverton-Holt,1.12,0.98,1.29,1.001,1.8181818181818197,1234.326765271464,1.1,0.1,3658.6440898919936,10000,1.12,0.1,3834.56,10554.45
10,Beverton-Holt,sigma,0.1,Beverton-Holt,0.1,0.08,0.14,1.001,0,1234.326765271464,1.1,0.1,3658.6440898919936,10000,1.12,0.1,3834.56,10554.45
10,Ricker,K,10000,Beverton-Holt,11381.95,9797.28,14096.8,1.001,13.819500000000005,2183.479897461906,1.1,0.1,4257.348911099839,10000,1.17,0.12,4072.06,11381.95
10,Ricker,Smsy,4257.348911099839,Beverton-Holt,4072.06,3160.86,5402.66,1.002,-4.352213430681011,2183.479897461906,1.1,0.1,4257.348911099839,10000,1.17,0.12,4072.06,11381.95
10,Ricker,alpha,1.1,Beverton-Holt,1.17,0.91,1.52,1.001,6.363636363636348,2183.479897461906,1.1,0.1,4257.348911099839,10000,1.17,0.12,4072.06,11381.95
10,Ricker,sigma,0.1,Beverton-Holt,0.12,0.1,0.17,1.001,19.99999999999999,2183.479897461906,1.1,0.1,4257.348911099839,10000,1.17,0.12,4072.06,11381.95
10,Beverton-Holt,K,10000,Ricker,9921.75,9273.28,10762.43,1.001,-0.7825,1234.326765271464,1.1,0.1,3658.6440898919936,10000,0.94,0.09,4333.18,9921.75
10,Beverton-Holt,Smsy,3658.6440898919936,Ricker,4333.18,4020.31,4737.41,1.001,18.43677311962639,1234.326765271464,1.1,0.1,3658.6440898919936,10000,0.94,0.09,4333.18,9921.75
10,Beverton-Holt,alpha,1.1,Ricker,0.94,0.86,1.02,1.001,-14.545454545454557,1234.326765271464,1.1,0.1,3658.6440898919936,10000,0.94,0.09,4333.18,9921.75
10,Beverton-Holt,sigma,0.1,Ricker,0.09,0.07,0.13,1.001,-10.000000000000009,1234.326765271464,1.1,0.1,3658.6440898919936,10000,0.94,0.09,4333.18,9921.75
10,Ricker,K,10000,Ricker,10300,9096.85,12350.6,1.001,3,2183.479897461906,1.1,0.1,4257.348911099839,10000,0.97,0.12,4477,10300
10,Ricker,Smsy,4257.348911099839,Ricker,4477,3869.29,5484.12,1.001,5.159339614554088,2183.479897461906,1.1,0.1,4257.348911099839,10000,0.97,0.12,4477,10300
10,Ricker,alpha,1.1,Ricker,0.97,0.82,1.14,1.001,-11.818181818181827,2183.479897461906,1.1,0.1,4257.348911099839,10000,0.97,0.12,4477,10300
10,Ricker,sigma,0.1,Ricker,0.12,0.1,0.17,1.001,19.99999999999999,2183.479897461906,1.1,0.1,4257.348911099839,10000,0.97,0.12,4477,10300
