simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
35,Beverton-Holt,K,9706,Beverton-Holt,9067.45,7124.71,11486.93,1,-6.578920255512047,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,305.38,9067.45
35,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,305.38,64.25,1804.15,1,-87.50871023564503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,305.38,9067.45
35,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.7,2.87,9.83,1.001,207.7311285031989,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,305.38,9067.45
35,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.97,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,305.38,9067.45
35,Beverton-Holt,K,9706,Ricker,11789.57,8895.96,16386.09,1,21.46682464454976,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4868.68,11789.57
35,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4868.68,3776.67,6898.5,1.001,99.14890513432364,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4868.68,11789.57
35,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.23,0.82,1.68,1.001,-43.50607640911423,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4868.68,11789.57
35,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.17,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.23,0.91,4868.68,11789.57
36,Beverton-Holt,K,9706,Beverton-Holt,9038.02,7104.29,11638.38,1.001,-6.88213476200288,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,310.89,9038.02
36,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,310.89,63.96,1846.61,1,-87.28332872211568,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,310.89,9038.02
36,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.68,2.8,9.82,1,206.81252811960726,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,310.89,9038.02
36,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,310.89,9038.02
36,Beverton-Holt,K,9706,Ricker,11792.58,8971.23,16607.21,1.001,21.49783638986194,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4864.91,11792.58
36,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4864.91,3785.11,7044.82,1.002,98.99469673032984,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4864.91,11792.58
36,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.8,1.69,1.001,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4864.91,11792.58
36,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.17,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4864.91,11792.58
37,Beverton-Holt,K,9706,Beverton-Holt,9093.25,7134.2,11594,1.001,-6.3131052956933855,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,305.33,9093.25
37,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,305.33,65.87,1959.32,1.002,-87.51075543994203,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,305.33,9093.25
37,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.7,2.73,9.81,1.001,207.7311285031989,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,305.33,9093.25
37,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.96,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,305.33,9093.25
37,Beverton-Holt,K,9706,Ricker,11753.72,9001.42,16285.32,1,21.097465485266838,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4858.44,11753.72
37,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4858.44,3778.01,6833.5,1.001,98.73004729429809,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4858.44,11753.72
37,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.25,0.85,1.7,1.004,-42.58747602552259,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4858.44,11753.72
37,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.16,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4858.44,11753.72
38,Beverton-Holt,K,9706,Beverton-Holt,9048.84,7166.27,11585.77,1.001,-6.770657325365752,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,315.02,9048.84
38,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,315.02,64.56,1897.98,1.001,-87.1143948471835,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,315.02,9048.84
38,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.65,2.84,9.81,1.001,205.43462754421984,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,315.02,9048.84
38,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.95,1.002,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,315.02,9048.84
38,Beverton-Holt,K,9706,Ricker,11804.12,8959.79,16516.63,1.002,21.616731918400998,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4881.98,11804.12
38,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4881.98,3763.7,6982.85,1.002,99.6929294773255,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4881.98,11804.12
38,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.81,1.68,1,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4881.98,11804.12
38,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.17,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4881.98,11804.12
39,Beverton-Holt,K,9706,Beverton-Holt,9152.63,7137.23,13238.01,1.085,-5.701318771893682,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.58,0.75,322.68,9152.63
39,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,322.68,63.7,4614.38,1.141,-86.80106954888316,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.58,0.75,322.68,9152.63
39,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.58,1.79,9.84,1.023,202.21952620164907,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.58,0.75,322.68,9152.63
39,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.96,1.007,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.58,0.75,322.68,9152.63
39,Beverton-Holt,K,9706,Ricker,11766.37,8926.63,16301.48,1.001,21.227797238821356,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4861.32,11766.37
39,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4861.32,3760.62,6854.87,1.002,98.84785106180527,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4861.32,11766.37
39,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.81,1.68,1.004,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4861.32,11766.37
39,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.18,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4861.32,11766.37
40,Beverton-Holt,K,9706,Beverton-Holt,9051.41,7136.51,11602.05,1,-6.744178858438081,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.74,307.47,9051.41
40,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,307.47,64.7,1872.52,1.001,-87.42322069603043,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.74,307.47,9051.41
40,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.68,2.86,9.82,1.001,206.81252811960726,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.74,307.47,9051.41
40,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.74,0.6,0.96,1,4.1171978265584235,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.74,307.47,9051.41
40,Beverton-Holt,K,9706,Ricker,11779.77,8918.23,16499.46,1,21.365856171440353,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4868.18,11779.77
40,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4868.18,3764.97,6936.23,1,99.12845309135363,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4868.18,11779.77
40,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.82,1.68,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4868.18,11779.77
40,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.16,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4868.18,11779.77
41,Beverton-Holt,K,9706,Beverton-Holt,9057.09,7118.9,11704.11,1,-6.685658355656294,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,314.13,9057.09
41,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,314.13,66.45,1985.33,1,-87.1507994836701,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,314.13,9057.09
41,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.63,2.73,9.8,1,204.51602716062817,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,314.13,9057.09
41,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,314.13,9057.09
41,Beverton-Holt,K,9706,Ricker,11822.2,8885.02,16469.36,1,21.80300844838245,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.92,4880.96,11822.2
41,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4880.96,3766.71,6863.74,1,99.65120730966673,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.92,4880.96,11822.2
41,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.25,0.81,1.71,1.003,-42.58747602552259,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.92,4880.96,11822.2
41,Beverton-Holt,sigma,0.71073752986775,Ricker,0.92,0.74,1.18,1.005,29.443002703288858,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.92,4880.96,11822.2
42,Beverton-Holt,K,9706,Beverton-Holt,9010.03,7075.84,11587.75,1.001,-7.170513084689876,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.79,0.75,293.46,9010.03
42,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,293.46,62.95,1922.65,1.002,-87.99628694004974,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.79,0.75,293.46,9010.03
42,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.79,2.77,9.85,1.003,211.86483022936127,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.79,0.75,293.46,9010.03
42,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.79,0.75,293.46,9010.03
42,Beverton-Holt,K,9706,Ricker,11805.26,8967.04,16663.13,1.001,21.628477230579026,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4872.1,11805.26
42,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4872.1,3767.85,7022.99,1.002,99.28879710823841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4872.1,11805.26
42,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.83,1.71,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4872.1,11805.26
42,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.18,1,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4872.1,11805.26
43,Beverton-Holt,K,9706,Beverton-Holt,9067.48,7097.42,11665.12,1.003,-6.578611168349479,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,304.86,9067.48
43,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,304.86,62.78,1942.49,1.001,-87.52998036033382,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,304.86,9067.48
43,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.7,2.82,9.85,1.001,207.7311285031989,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,304.86,9067.48
43,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.95,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.7,0.75,304.86,9067.48
43,Beverton-Holt,K,9706,Ricker,11779.73,8801.52,16725.74,1.003,21.365444055223566,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4861.88,11779.73
43,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4861.88,3739.66,7097.76,1.004,98.87075734993168,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4861.88,11779.73
43,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.25,0.8,1.68,1.001,-42.58747602552259,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4861.88,11779.73
43,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.17,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4861.88,11779.73
44,Beverton-Holt,K,9706,Beverton-Holt,9040.97,7130.99,11531.48,1.001,-6.851741191015872,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.81,0.75,289.52,9040.97
44,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,289.52,63.12,1932.35,1.001,-88.15744903865331,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.81,0.75,289.52,9040.97
44,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.81,2.75,9.85,1,212.7834306129529,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.81,0.75,289.52,9040.97
44,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.95,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.81,0.75,289.52,9040.97
44,Beverton-Holt,K,9706,Ricker,11801.56,8908.39,16345.08,1,21.590356480527504,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4878.94,11801.56
44,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4878.94,3753.21,6888.31,1.001,99.56858105606794,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4878.94,11801.56
44,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.81,1.67,1.003,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4878.94,11801.56
44,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.16,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4878.94,11801.56
45,Beverton-Holt,K,9706,Beverton-Holt,9073.16,7079.53,11739.64,1.002,-6.520090665567691,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,311,9073.16
45,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,311,65.43,1812.77,1.001,-87.27882927266226,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,311,9073.16
45,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.65,2.9,9.79,1.001,205.43462754421984,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,311,9073.16
45,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.97,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,311,9073.16
45,Beverton-Holt,K,9706,Ricker,11811.79,8912.5,16488.63,1,21.695755202967245,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4885.38,11811.79
45,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4885.38,3772.39,6892.86,1.001,99.8320033695215,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4885.38,11811.79
45,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.81,1.68,1.004,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4885.38,11811.79
45,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.17,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4885.38,11811.79
46,Beverton-Holt,K,9706,Beverton-Holt,9057.74,7103.71,11781.31,1.002,-6.678961467133734,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,314.88,9057.74
46,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,314.88,63.52,1960.04,1.007,-87.1201214192151,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,314.88,9057.74
46,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.63,2.75,9.85,1.001,204.51602716062817,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,314.88,9057.74
46,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.95,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.63,0.75,314.88,9057.74
46,Beverton-Holt,K,9706,Ricker,11788.85,9004.23,16422.5,1,21.45940655264785,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4870.14,11788.85
46,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4870.14,3804.56,6960.96,1,99.20862509979602,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4870.14,11788.85
46,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.25,0.81,1.68,1.002,-42.58747602552259,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4870.14,11788.85
46,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.18,1.004,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4870.14,11788.85
47,Beverton-Holt,K,9706,Beverton-Holt,9090.14,7114.34,11831.9,1.001,-6.345147331547502,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.59,0.75,316.46,9090.14
47,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,316.46,63.54,1981.65,1.003,-87.05549296342991,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.59,0.75,316.46,9090.14
47,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.59,2.73,9.81,1.001,202.6788263934449,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.59,0.75,316.46,9090.14
47,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.95,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.59,0.75,316.46,9090.14
47,Beverton-Holt,K,9706,Ricker,11828.05,8932.72,16530.27,1.001,21.863280445085508,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4879.76,11828.05
47,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4879.76,3774.63,6913.15,1.002,99.60212240653875,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4879.76,11828.05
47,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.8,1.68,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4879.76,11828.05
47,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.17,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4879.76,11828.05
48,Beverton-Holt,K,9706,Beverton-Holt,9009.57,7052.65,11496.39,1.001,-7.175252421182776,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.67,0.74,305.81,9009.57
48,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,305.81,63.98,1833.52,1,-87.49112147869083,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.67,0.74,305.81,9009.57
48,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.67,2.88,9.82,1,206.35322792781145,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.67,0.74,305.81,9009.57
48,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.74,0.6,0.95,1.001,4.1171978265584235,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.67,0.74,305.81,9009.57
48,Beverton-Holt,K,9706,Ricker,11807.37,8946.5,16567.85,1,21.650216361013815,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4876.37,11807.37
48,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4876.37,3797.78,6963.87,1.001,99.46345755520215,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4876.37,11807.37
48,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.81,1.7,1.001,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4876.37,11807.37
48,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.74,1.19,1.006,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4876.37,11807.37
49,Beverton-Holt,K,9706,Beverton-Holt,9076.99,7186.48,11711.44,1,-6.480630537811665,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,326.56,9076.99
49,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,326.56,66.09,1975.69,1.002,-86.64236169543598,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,326.56,9076.99
49,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.57,2.77,9.78,1.002,201.76022600985328,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,326.56,9076.99
49,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.96,1,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.57,0.75,326.56,9076.99
49,Beverton-Holt,K,9706,Ricker,11750,8905.49,16490.65,1,21.059138677106944,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4858.82,11750
49,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4858.82,3739.77,6900.32,1.001,98.74559084695528,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4858.82,11750
49,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.82,1.67,1.001,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4858.82,11750
49,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.16,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4858.82,11750
50,Beverton-Holt,K,9706,Beverton-Holt,9082.62,7148.57,11509.52,1,-6.4226251803008365,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.69,0.75,307.85,9082.62
50,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,307.85,64.23,1869.79,1,-87.40767714337325,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.69,0.75,307.85,9082.62
50,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.69,2.81,9.85,1,207.2718283114031,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.69,0.75,307.85,9082.62
50,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.6,0.95,1.002,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.69,0.75,307.85,9082.62
50,Beverton-Holt,K,9706,Ricker,11793.14,8935.73,16442.84,1.002,21.503606016896757,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4871.63,11793.14
50,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4871.63,3753.78,6941.16,1.003,99.2695721878466,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4871.63,11793.14
50,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.25,0.82,1.69,1,-42.58747602552259,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4871.63,11793.14
50,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.17,1.002,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.25,0.91,4871.63,11793.14
51,Beverton-Holt,K,9706,Beverton-Holt,9075.19,7144.77,11530.77,1.001,-6.499175767566449,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,308.5,9075.19
51,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,308.5,64.29,1862.83,1.001,-87.38108948751226,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,308.5,9075.19
51,Beverton-Holt,alpha,2.1772253046315893,Beverton-Holt,6.68,2.78,9.83,1,206.81252811960726,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,308.5,9075.19
51,Beverton-Holt,sigma,0.71073752986775,Beverton-Holt,0.75,0.61,0.96,1.001,5.524186986376782,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.68,0.75,308.5,9075.19
51,Beverton-Holt,K,9706,Ricker,11806.7,8954.39,16586.31,1.002,21.643313414382863,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4887.92,11806.7
51,Beverton-Holt,Smsy,2444.7435433883666,Ricker,4887.92,3784.09,6991.11,1.003,99.93589974780909,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4887.92,11806.7
51,Beverton-Holt,alpha,2.1772253046315893,Ricker,1.24,0.81,1.67,1.002,-43.04677621731841,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4887.92,11806.7
51,Beverton-Holt,sigma,0.71073752986775,Ricker,0.91,0.73,1.16,1.001,28.036013543470503,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,1.24,0.91,4887.92,11806.7
52,Beverton-Holt,K,9706,Beverton-Holt,9063.18,7095.27,11471.81,1,-6.622913661652583,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,311.87,9063.18
52,Beverton-Holt,Smsy,2444.7435433883666,Beverton-Holt,311.87,65.15,1925.56,1.001,-87.24324271789449,2.1772253046315893,0.71073752986775,2444.7435433883666,9706,6.65,0.75,311.87,9063.18
