simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,b_cov,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
49,Ricker,K,9792,Beverton-Holt,10493.75,6717.53,16794.01,1,7.16656454248366,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,6.17,1.18,457.81,10493.75
49,Ricker,Smsy,3222.2153028604985,Beverton-Holt,457.81,71.83,3100.87,1,-85.79207293834207,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,6.17,1.18,457.81,10493.75
49,Ricker,alpha,2.4527134709508367,Beverton-Holt,6.17,2.04,9.78,1,151.5581242193811,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,6.17,1.18,457.81,10493.75
49,Ricker,b_cov,0.694122093503534,Beverton-Holt,0.03,-0.48,0.56,1.001,-95.67799378801257,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,6.17,1.18,457.81,10493.75
49,Ricker,sigma,0.33401229150391576,Beverton-Holt,1.18,0.93,1.57,1.001,253.28041213302663,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,6.17,1.18,457.81,10493.75
49,Ricker,K,9792,Ricker,9862.11,9328.75,10406.4,1,0.7159926470588295,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,2.41,0.34,3270.4,9862.11
49,Ricker,Smsy,3222.2153028604985,Ricker,3270.4,3102.46,3454.72,1,1.4953903637887265,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,2.41,0.34,3270.4,9862.11
49,Ricker,alpha,2.4527134709508367,Ricker,2.41,2.21,2.62,1.001,-1.7414782222514535,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,2.41,0.34,3270.4,9862.11
49,Ricker,b_cov,0.694122093503534,Ricker,0.73,0.55,0.91,1,5.168817825027676,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,2.41,0.34,3270.4,9862.11
49,Ricker,sigma,0.33401229150391576,Ricker,0.34,0.27,0.45,1,1.792661123075487,1501.1085973287124,2.4527134709508367,0.33401229150391576,0.694122093503534,3222.2153028604985,9792,2.41,0.34,3270.4,9862.11
50,Ricker,K,8497,Beverton-Holt,11781,1800.9,94371.28,1.008,38.64893491820643,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,4.89,6.25,848.06,11781
50,Ricker,Smsy,3232.3922625953232,Beverton-Holt,848.06,48.7,22121.19,1.005,-73.76370405864407,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,4.89,6.25,848.06,11781
50,Ricker,alpha,1.7271258324562433,Beverton-Holt,4.89,0.33,9.65,1.002,183.1293417136639,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,4.89,6.25,848.06,11781
50,Ricker,b_cov,0.612553029778189,Beverton-Holt,-0.68,-2.12,0.82,1.003,-211.01079693397878,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,4.89,6.25,848.06,11781
50,Ricker,sigma,1.4280826334635244,Beverton-Holt,6.25,4.94,8.17,1.003,337.6497447379424,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,4.89,6.25,848.06,11781
50,Ricker,K,8497,Ricker,10539.25,8222.8,12783.08,1,24.03495351300459,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,2.23,1.28,3624.48,10539.25
50,Ricker,Smsy,3232.3922625953232,Ricker,3624.48,3129.83,3995.12,1,12.129955325714867,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,2.23,1.28,3624.48,10539.25
50,Ricker,alpha,1.7271258324562433,Ricker,2.23,1.69,2.76,1.001,29.1162437671719,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,2.23,1.28,3624.48,10539.25
50,Ricker,b_cov,0.612553029778189,Ricker,0.67,0.17,1.16,1.001,9.378285214361451,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,2.23,1.28,3624.48,10539.25
50,Ricker,sigma,1.4280826334635244,Ricker,1.28,1.03,1.65,1.001,-10.369332277669395,112.54341923398788,1.7271258324562433,1.4280826334635244,0.612553029778189,3232.3922625953232,8497,2.23,1.28,3624.48,10539.25
51,Beverton-Holt,K,8065,Beverton-Holt,5267.08,1057.11,9825.04,1.009,-34.69212647241166,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.62,0.7,1992.34,5267.08
51,Beverton-Holt,Smsy,3243.691875635308,Beverton-Holt,1992.34,488.28,4327.68,1.006,-38.57801306698463,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.62,0.7,1992.34,5267.08
51,Beverton-Holt,alpha,0.7926662748914052,Beverton-Holt,0.62,0.04,2.46,1.028,-21.782972274815194,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.62,0.7,1992.34,5267.08
51,Beverton-Holt,b_cov,-0.8565154418545617,Beverton-Holt,-0.83,-1.48,-0.32,1.025,-3.0957342458589516,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.62,0.7,1992.34,5267.08
51,Beverton-Holt,sigma,0.9043116709259521,Beverton-Holt,0.7,0.56,0.93,1.009,-22.593059173586827,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.62,0.7,1992.34,5267.08
51,Beverton-Holt,K,8065,Ricker,5740.25,572.01,13078.28,1.001,-28.825170489770613,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.24,0.72,2754.36,5740.25
51,Beverton-Holt,Smsy,3243.691875635308,Ricker,2754.36,285.29,6109.52,1.001,-15.085646059999688,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.24,0.72,2754.36,5740.25
51,Beverton-Holt,alpha,0.7926662748914052,Ricker,0.24,0.02,0.71,1.004,-69.72244088057363,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.24,0.72,2754.36,5740.25
51,Beverton-Holt,b_cov,-0.8565154418545617,Ricker,-0.63,-1.08,-0.25,1.002,-26.4461597287845,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.24,0.72,2754.36,5740.25
51,Beverton-Holt,sigma,0.9043116709259521,Ricker,0.72,0.57,0.97,1.002,-20.381432292832166,238.03034894342431,0.7926662748914052,0.9043116709259521,-0.8565154418545617,3243.691875635308,8065,0.24,0.72,2754.36,5740.25
52,Ricker,K,9193,Beverton-Holt,9464.31,2097.42,47027.17,1.002,2.9512672685739094,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,6.83,5.55,316.38,9464.31
52,Ricker,Smsy,3026.850717673693,Beverton-Holt,316.38,34.61,4430.44,1.001,-89.54755191087996,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,6.83,5.55,316.38,9464.31
52,Ricker,alpha,2.4499305841597336,Beverton-Holt,6.83,2.03,9.82,1.001,178.78340897330048,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,6.83,5.55,316.38,9464.31
52,Ricker,b_cov,2.0603307544942155,Beverton-Holt,-1.19,-2.46,0.14,1.002,-157.75771668719906,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,6.83,5.55,316.38,9464.31
52,Ricker,sigma,0.12285892041128554,Beverton-Holt,5.55,4.48,7.06,1.002,4417.376500966054,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,6.83,5.55,316.38,9464.31
52,Ricker,K,9193,Ricker,9158.99,8972.62,9337.01,1,-0.36995540084847406,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,2.44,0.13,3020.13,9158.99
52,Ricker,Smsy,3026.850717673693,Ricker,3020.13,2987.94,3049.95,1.001,-0.2220366413992872,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,2.44,0.13,3020.13,9158.99
52,Ricker,alpha,2.4499305841597336,Ricker,2.44,2.39,2.49,1,-0.40534145024111523,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,2.44,0.13,3020.13,9158.99
52,Ricker,b_cov,2.0603307544942155,Ricker,2.06,2.01,2.11,1.001,-0.016053465857072374,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,2.44,0.13,3020.13,9158.99
52,Ricker,sigma,0.12285892041128554,Ricker,0.13,0.11,0.17,1,5.812422545150818,2.8905869647584304,2.4499305841597336,0.12285892041128554,2.0603307544942155,3026.850717673693,9193,2.44,0.13,3020.13,9158.99
53,Beverton-Holt,K,9368,Beverton-Holt,7141.36,778.74,39424.88,1.011,-23.768573868488474,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.55,1.48,2600.88,7141.36
53,Beverton-Holt,Smsy,3465.229583153766,Beverton-Holt,2600.88,99.92,17624.68,1.021,-24.94350121434396,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.55,1.48,2600.88,7141.36
53,Beverton-Holt,alpha,1.0652858293356577,Beverton-Holt,0.55,0.02,7.77,1.034,-48.3706640176566,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.55,1.48,2600.88,7141.36
53,Beverton-Holt,b_cov,-1.3366793665833885,Beverton-Holt,-0.76,-1.91,0.13,1.032,-43.14268485024994,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.55,1.48,2600.88,7141.36
53,Beverton-Holt,sigma,1.3787659763716624,Beverton-Holt,1.48,1.13,2.02,1.007,7.342364502984278,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.55,1.48,2600.88,7141.36
53,Beverton-Holt,K,9368,Ricker,14577.4,582.03,51970.31,1.001,55.60845431255337,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.2,1.53,7108.53,14577.4
53,Beverton-Holt,Smsy,3465.229583153766,Ricker,7108.53,290.67,23844.59,1.001,105.13878891482864,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.2,1.53,7108.53,14577.4
53,Beverton-Holt,alpha,1.0652858293356577,Ricker,0.2,0.01,0.72,1.002,-81.22569600642058,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.2,1.53,7108.53,14577.4
53,Beverton-Holt,b_cov,-1.3366793665833885,Ricker,-0.56,-1.3,0.18,1.001,-58.10513620544733,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.2,1.53,7108.53,14577.4
53,Beverton-Holt,sigma,1.3787659763716624,Ricker,1.53,1.2,2.06,1.001,10.968795736193211,461.0537998078716,1.0652858293356577,1.3787659763716624,-1.3366793665833885,3465.229583153766,9368,0.2,1.53,7108.53,14577.4
54,Beverton-Holt,K,9190,Beverton-Holt,9331.24,8545.06,10202,1.001,1.5368879216539693,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,3.48,0.13,1395.43,9331.24
54,Beverton-Holt,Smsy,1422.0526480702451,Beverton-Holt,1395.43,902.94,1823,1.001,-1.8721281596973616,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,3.48,0.13,1395.43,9331.24
54,Beverton-Holt,alpha,3.395809197506061,Beverton-Holt,3.48,3.02,4.31,1.001,2.4792559769191382,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,3.48,0.13,1395.43,9331.24
54,Beverton-Holt,b_cov,1.7387337490151975,Beverton-Holt,1.75,1.66,1.82,1.001,0.6479572269867997,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,3.48,0.13,1395.43,9331.24
54,Beverton-Holt,sigma,0.11710933678247737,Beverton-Holt,0.13,0.11,0.17,1.002,11.007374451676869,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,3.48,0.13,1395.43,9331.24
54,Beverton-Holt,K,9190,Ricker,57351.2,41278.61,90608.25,1.001,524.0609357997823,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,1.15,0.55,24149.55,57351.2
54,Beverton-Holt,Smsy,1422.0526480702451,Ricker,24149.55,17552.37,38245.93,1.001,1598.2177159735568,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,1.15,0.55,24149.55,57351.2
54,Beverton-Holt,alpha,3.395809197506061,Ricker,1.15,0.94,1.37,1,-66.13472862831695,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,1.15,0.55,24149.55,57351.2
54,Beverton-Holt,b_cov,1.7387337490151975,Ricker,0.62,0.33,0.89,1.001,-64.34186658243897,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,1.15,0.55,24149.55,57351.2
54,Beverton-Holt,sigma,0.11710933678247737,Ricker,0.55,0.44,0.71,1.001,369.64658421863294,391.49816741941066,3.395809197506061,0.11710933678247737,1.7387337490151975,1422.0526480702451,9190,1.15,0.55,24149.55,57351.2
55,Beverton-Holt,K,9016,Beverton-Holt,8438.02,7152.1,10135.51,1.001,-6.410603371783491,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,6.45,0.43,321.68,8438.02
55,Beverton-Holt,Smsy,1732.1155086543351,Beverton-Holt,321.68,61.88,1960.47,1.002,-81.42849028296557,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,6.45,0.43,321.68,8438.02
55,Beverton-Holt,alpha,2.8726416101077272,Beverton-Holt,6.45,2.64,9.78,1.002,124.53201183554945,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,6.45,0.43,321.68,8438.02
55,Beverton-Holt,b_cov,0.29274545145279496,Beverton-Holt,0.36,0.13,0.59,1.001,22.973729638989724,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,6.45,0.43,321.68,8438.02
55,Beverton-Holt,sigma,0.45238628885768184,Beverton-Holt,0.43,0.33,0.57,1,-4.9484896888032,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,6.45,0.43,321.68,8438.02
55,Beverton-Holt,K,9016,Ricker,9011.99,7898.42,10646.96,1,-0.044476486246675,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,1.63,0.46,3483.1,9011.99
55,Beverton-Holt,Smsy,1732.1155086543351,Ricker,3483.1,3002.2,4260.66,1,101.08936053034874,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,1.63,0.46,3483.1,9011.99
55,Beverton-Holt,alpha,2.8726416101077272,Ricker,1.63,1.27,1.98,1.001,-43.25780166016348,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,1.63,0.46,3483.1,9011.99
55,Beverton-Holt,b_cov,0.29274545145279496,Ricker,0.31,0.04,0.58,1,5.8940449669078205,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,1.63,0.46,3483.1,9011.99
55,Beverton-Holt,sigma,0.45238628885768184,Ricker,0.46,0.35,0.63,1,1.6830110305826291,1175.589180755074,2.8726416101077272,0.45238628885768184,0.29274545145279496,1732.1155086543351,9016,1.63,0.46,3483.1,9011.99
56,Beverton-Holt,K,8638,Beverton-Holt,3283.34,1235.05,6472.74,1,-61.98958092150961,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,2.11,1.36,732.56,3283.34
56,Beverton-Holt,Smsy,3657.1644935259856,Beverton-Holt,732.56,27.95,2297.15,1.001,-79.96918100630153,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,2.11,1.36,732.56,3283.34
56,Beverton-Holt,alpha,0.6178190614749492,Beverton-Holt,2.11,0.19,9.37,1.001,241.52393986723152,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,2.11,1.36,732.56,3283.34
56,Beverton-Holt,b_cov,-0.2170822560342144,Beverton-Holt,-0.4,-0.91,0.14,1.001,84.26195088784957,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,2.11,1.36,732.56,3283.34
56,Beverton-Holt,sigma,1.388702326868371,Beverton-Holt,1.36,1.09,1.77,1.001,-2.0668451627856594,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,2.11,1.36,732.56,3283.34
56,Beverton-Holt,K,8638,Ricker,6982.65,299.26,24079.06,1.001,-19.163579532299146,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,0.21,1.51,3392.24,6982.65
56,Beverton-Holt,Smsy,3657.1644935259856,Ricker,3392.24,149.4,11043.26,1.001,-7.243986262990426,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,0.21,1.51,3392.24,6982.65
56,Beverton-Holt,alpha,0.6178190614749492,Ricker,0.21,0.01,0.72,1.001,-66.00946570041772,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,0.21,1.51,3392.24,6982.65
56,Beverton-Holt,b_cov,-0.2170822560342144,Ricker,-0.41,-0.99,0.15,1.001,88.86849966004579,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,0.21,1.51,3392.24,6982.65
56,Beverton-Holt,sigma,1.388702326868371,Ricker,1.51,1.21,1.99,1.002,8.73460573837768,513.4229974747054,0.6178190614749492,1.388702326868371,-0.2170822560342144,3657.1644935259856,8638,0.21,1.51,3392.24,6982.65
57,Beverton-Holt,K,8196,Beverton-Holt,12421.05,4538.87,32150.82,1.003,51.550146412884324,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,2.36,1.89,2657.19,12421.05
57,Beverton-Holt,Smsy,2841.713866267522,Beverton-Holt,2657.19,113.59,11233.14,1.006,-6.493400636070608,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,2.36,1.89,2657.19,12421.05
57,Beverton-Holt,alpha,1.2669800849193456,Beverton-Holt,2.36,0.21,9.09,1.003,86.26969974435191,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,2.36,1.89,2657.19,12421.05
57,Beverton-Holt,b_cov,-0.6977391223416562,Beverton-Holt,-1.41,-2.22,-0.46,1.002,102.08125857526112,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,2.36,1.89,2657.19,12421.05
57,Beverton-Holt,sigma,1.669713925556931,Beverton-Holt,1.89,1.53,2.42,1.003,13.193042896231018,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,2.36,1.89,2657.19,12421.05
57,Beverton-Holt,K,8196,Ricker,23995.9,1703.29,59207.55,1.001,192.7757442654954,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,0.5,2.05,11140.95,23995.9
57,Beverton-Holt,Smsy,2841.713866267522,Ricker,11140.95,848.6,25275.82,1.001,292.050379605361,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,0.5,2.05,11140.95,23995.9
57,Beverton-Holt,alpha,1.2669800849193456,Ricker,0.5,0.03,1.36,1,-60.53608056263731,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,0.5,2.05,11140.95,23995.9
57,Beverton-Holt,b_cov,-0.6977391223416562,Ricker,-0.88,-1.56,-0.24,1,26.121636557609786,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,0.5,2.05,11140.95,23995.9
57,Beverton-Holt,sigma,1.669713925556931,Ricker,2.05,1.67,2.62,1,22.77552271813417,137.33962147338084,1.2669800849193456,1.669713925556931,-0.6977391223416562,2841.713866267522,8196,0.5,2.05,11140.95,23995.9
58,Beverton-Holt,K,8878,Beverton-Holt,9096.42,3813.26,18906.53,1.001,2.4602387925208387,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,1.4,1.25,2837.34,9096.42
58,Beverton-Holt,Smsy,2892.227491581514,Beverton-Holt,2837.34,1162.77,7034.26,1.001,-1.8977584488521932,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,1.4,1.25,2837.34,9096.42
58,Beverton-Holt,alpha,1.4547168823870285,Beverton-Holt,1.4,0.22,3.15,1.001,-3.7613423649311217,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,1.4,1.25,2837.34,9096.42
58,Beverton-Holt,b_cov,-1.2687639701605518,Beverton-Holt,-1.21,-1.83,-0.54,1,-4.631591970026993,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,1.4,1.25,2837.34,9096.42
58,Beverton-Holt,sigma,1.3319118521813427,Beverton-Holt,1.25,1.01,1.59,1.001,-6.149945437244311,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,1.4,1.25,2837.34,9096.42
58,Beverton-Holt,K,8878,Ricker,15209.9,2221.84,28908.26,1.001,71.32124352331606,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,0.54,1.32,7024.8,15209.9
58,Beverton-Holt,Smsy,2892.227491581514,Ricker,7024.8,1103.87,12669.94,1.001,142.88545836893115,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,0.54,1.32,7024.8,15209.9
58,Beverton-Holt,alpha,1.4547168823870285,Ricker,0.54,0.05,1.23,1.002,-62.879374912187714,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,0.54,1.32,7024.8,15209.9
58,Beverton-Holt,b_cov,-1.2687639701605518,Ricker,-0.89,-1.43,-0.38,1.002,-29.85298913497853,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,0.54,1.32,7024.8,15209.9
58,Beverton-Holt,sigma,1.3319118521813427,Ricker,1.32,1.08,1.68,1.001,-0.8943423817299874,50.894133647729944,1.4547168823870285,1.3319118521813427,-1.2687639701605518,2892.227491581514,8878,0.54,1.32,7024.8,15209.9
59,Beverton-Holt,K,9223,Beverton-Holt,8710.37,6346.75,12728.06,1,-5.558169792909023,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,5.83,0.84,443.08,8710.37
59,Beverton-Holt,Smsy,3023.5816155629927,Beverton-Holt,443.08,61,3306.12,1.001,-85.34585612905646,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,5.83,0.84,443.08,8710.37
59,Beverton-Holt,alpha,1.4360267691708084,Beverton-Holt,5.83,1.68,9.79,1.001,305.98128984506064,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,5.83,0.84,443.08,8710.37
59,Beverton-Holt,b_cov,0.8210219089405731,Beverton-Holt,0.94,0.58,1.26,1.001,14.491463597232535,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,5.83,0.84,443.08,8710.37
59,Beverton-Holt,sigma,0.7633479375636176,Beverton-Holt,0.84,0.67,1.07,1.001,10.041562787348743,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,5.83,0.84,443.08,8710.37
59,Beverton-Holt,K,9223,Ricker,15631.65,10502.14,23026.93,1,69.48552531714192,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,0.99,0.88,6744.81,15631.65
59,Beverton-Holt,Smsy,3023.5816155629927,Ricker,6744.81,4757.14,9830.68,1,123.07352198740342,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,0.99,0.88,6744.81,15631.65
59,Beverton-Holt,alpha,1.4360267691708084,Ricker,0.99,0.58,1.4,1,-31.05978096970668,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,0.99,0.88,6744.81,15631.65
59,Beverton-Holt,b_cov,0.8210219089405731,Ricker,0.7,0.29,1.1,1.001,-14.74039944886939,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,0.99,0.88,6744.81,15631.65
59,Beverton-Holt,sigma,0.7633479375636176,Ricker,0.88,0.71,1.13,1.001,15.281637205793926,929.4971691545752,1.4360267691708084,0.7633479375636176,0.8210219089405731,3023.5816155629927,9223,0.99,0.88,6744.81,15631.65
60,Beverton-Holt,K,8530,Beverton-Holt,5616.77,3077.74,10709.14,1.002,-34.152754982415,485.4248770496903,0.8841793190193691,0.7688115626066604,-0.4271453158905749,3337.304137917738,8530,1.91,0.81,1439.97,5616.77
60,Beverton-Holt,Smsy,3337.304137917738,Beverton-Holt,1439.97,46.46,4549.03,1.005,-56.852299326292496,485.4248770496903,0.8841793190193691,0.7688115626066604,-0.4271453158905749,3337.304137917738,8530,1.91,0.81,1439.97,5616.77
60,Beverton-Holt,alpha,0.8841793190193691,Beverton-Holt,1.91,0.16,9.49,1.006,116.01952894785576,485.4248770496903,0.8841793190193691,0.7688115626066604,-0.4271453158905749,3337.304137917738,8530,1.91,0.81,1439.97,5616.77
60,Beverton-Holt,b_cov,-0.4271453158905749,Beverton-Holt,-0.55,-1.24,0.14,1.021,28.76180061890173,485.4248770496903,0.8841793190193691,0.7688115626066604,-0.4271453158905749,3337.304137917738,8530,1.91,0.81,1439.97,5616.77
60,Beverton-Holt,sigma,0.7688115626066604,Beverton-Holt,0.81,0.62,1.09,1.025,5.3574164849563415,485.4248770496903,0.8841793190193691,0.7688115626066604,-0.4271453158905749,3337.304137917738,8530,1.91,0.81,1439.97,5616.77
60,Beverton-Holt,K,8530,Ricker,8324.53,901.06,21679.99,1.001,-2.40879249706916,485.4248770496903,0.8841793190193691,0.7688115626066604,-0.4271453158905749,3337.304137917738,8530,0.26,0.85,3987.47,8324.53
60,Beverton-Holt,Smsy,3337.304137917738,Ricker,3987.47,448.13,10192.24,1.001,19.481768373916417,485.4248770496903,0.8841793190193691,0.7688115626066604,-0.4271453158905749,3337.304137917738,8530,0.26,0.85,3987.47,8324.53
