simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
41,Ricker,alpha,2.654113581970063,Ricker,2.42,2.08,2.75,1.002,-8.820782334277046,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.42,0.56,2692.6,8133.37
41,Ricker,sigma,0.5564320319053105,Ricker,0.56,0.45,0.73,1.001,0.6412226274019899,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.42,0.56,2692.6,8133.37
42,Beverton-Holt,K,8141,Beverton-Holt,6643.83,5367.04,8920.42,1.014,-18.390492568480532,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.45,0.55,401.17,6643.83
42,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,401.17,48.84,2537.11,1.018,-76.49486109163422,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.45,0.55,401.17,6643.83
42,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,5.45,1.52,9.75,1.016,105.34162656123559,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.45,0.55,401.17,6643.83
42,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.55,0.43,0.74,1.002,-1.155942062373047,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.45,0.55,401.17,6643.83
42,Beverton-Holt,K,8141,Ricker,7175.01,6031.77,9096.71,1,-11.865741309421443,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.37,0.56,2900.39,7175.01
42,Beverton-Holt,Smsy,1706.7331597739187,Ricker,2900.39,2423.78,3821.1,1,69.93810563709901,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.37,0.56,2900.39,7175.01
42,Beverton-Holt,alpha,2.654113581970063,Ricker,1.37,0.94,1.78,1.001,-48.3820131396527,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.37,0.56,2900.39,7175.01
42,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.56,0.44,0.75,1.002,0.6412226274019899,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.37,0.56,2900.39,7175.01
43,Ricker,K,8141,Beverton-Holt,7697.5,4893.26,12673.2,1.001,-5.447733693649429,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.42,1.26,298.55,7697.5
43,Ricker,Smsy,2568.6767045605684,Beverton-Holt,298.55,50.76,2072.39,1,-88.37728393495615,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.42,1.26,298.55,7697.5
43,Ricker,alpha,2.654113581970063,Beverton-Holt,6.42,2.31,9.8,1.001,141.88866835286834,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.42,1.26,298.55,7697.5
43,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.26,0.99,1.7,1,126.44275091165446,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.42,1.26,298.55,7697.5
43,Ricker,K,8141,Ricker,8053.55,7376.83,8773.24,1,-1.074192359660973,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.66,0.61,2532.07,8053.55
43,Ricker,Smsy,2568.6767045605684,Ricker,2532.07,2322.94,2787.31,1,-1.4251191866837387,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.66,0.61,2532.07,8053.55
43,Ricker,alpha,2.654113581970063,Ricker,2.66,2.28,3.05,1.001,0.22178470695168478,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.66,0.61,2532.07,8053.55
43,Ricker,sigma,0.5564320319053105,Ricker,0.61,0.48,0.81,1.001,9.627046076277155,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.66,0.61,2532.07,8053.55
44,Beverton-Holt,K,8141,Beverton-Holt,7461.79,6172.1,9512.12,1.028,-8.343078245915736,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.19,0.6,799.95,7461.79
44,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,799.95,55.19,2555.87,1.033,-53.1297557899464,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.19,0.6,799.95,7461.79
44,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,4.19,1.84,9.71,1.027,57.8681495947848,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.19,0.6,799.95,7461.79
44,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.6,0.5,0.75,1.001,7.829881386502118,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.19,0.6,799.95,7461.79
44,Beverton-Holt,K,8141,Ricker,9061.19,7683.86,11070.8,1,11.303156860336575,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.35,0.63,3681.64,9061.19
44,Beverton-Holt,Smsy,1706.7331597739187,Ricker,3681.64,3112.68,4573.13,1,115.7126894099653,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.35,0.63,3681.64,9061.19
44,Beverton-Holt,alpha,2.654113581970063,Ricker,1.35,1.06,1.66,1.001,-49.135560393088426,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.35,0.63,3681.64,9061.19
44,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.63,0.52,0.79,1.002,13.221375455827229,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.35,0.63,3681.64,9061.19
45,Ricker,K,8141,Beverton-Holt,6744.74,3802.18,12110.4,1.001,-17.15096425500553,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.33,1.76,274.68,6744.74
45,Ricker,Smsy,2568.6767045605684,Beverton-Holt,274.68,43.58,1752.77,1,-89.30655619244267,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.33,1.76,274.68,6744.74
45,Ricker,alpha,2.654113581970063,Beverton-Holt,6.33,2.29,9.82,1.001,138.49770571240757,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.33,1.76,274.68,6744.74
45,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.76,1.41,2.27,1,216.3009854004062,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.33,1.76,274.68,6744.74
45,Ricker,K,8141,Ricker,8614.86,8065.25,9186.83,1.001,5.820660852475133,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.84,0.56,2608.07,8614.86
45,Ricker,Smsy,2568.6767045605684,Ricker,2608.07,2470.84,2759.21,1,1.533602705606773,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.84,0.56,2608.07,8614.86
45,Ricker,alpha,2.654113581970063,Ricker,2.84,2.56,3.13,1,7.003709987873216,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.84,0.56,2608.07,8614.86
45,Ricker,sigma,0.5564320319053105,Ricker,0.56,0.45,0.72,1,0.6412226274019899,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.84,0.56,2608.07,8614.86
46,Ricker,K,8141,Beverton-Holt,7842.77,5718.17,10778.83,1.001,-3.6633091757769263,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.43,0.9,304.09,7842.77
46,Ricker,Smsy,2568.6767045605684,Beverton-Holt,304.09,55.03,1783.19,1,-88.16160868122866,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.43,0.9,304.09,7842.77
46,Ricker,alpha,2.654113581970063,Beverton-Holt,6.43,2.53,9.83,1.001,142.2654419795862,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.43,0.9,304.09,7842.77
46,Ricker,sigma,0.5564320319053105,Beverton-Holt,0.9,0.72,1.19,1.001,61.744822079753185,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.43,0.9,304.09,7842.77
46,Ricker,K,8141,Ricker,8378.24,7731.49,9070.91,1,2.91413831224665,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.23,0.5,2879.15,8378.24
46,Ricker,Smsy,2568.6767045605684,Ricker,2879.15,2661.2,3136.93,1,12.086896528792451,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.23,0.5,2879.15,8378.24
46,Ricker,alpha,2.654113581970063,Ricker,2.23,1.91,2.57,1.001,-15.979481241916451,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.23,0.5,2879.15,8378.24
46,Ricker,sigma,0.5564320319053105,Ricker,0.5,0.4,0.67,1.001,-10.14176551124823,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.23,0.5,2879.15,8378.24
47,Beverton-Holt,K,8141,Beverton-Holt,9349.26,7748.17,13251.9,1.047,14.841665643041399,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.24,0.49,978.96,9349.26
47,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,978.96,69.85,4367.94,1.051,-42.64129724123499,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.24,0.49,978.96,9349.26
47,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,4.24,1.18,9.69,1.041,59.75201772837411,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.24,0.49,978.96,9349.26
47,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.49,0.39,0.64,1.009,-11.93893020102327,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.24,0.49,978.96,9349.26
47,Beverton-Holt,K,8141,Ricker,10203.65,8634.21,13015.53,1,25.336567989190513,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.2,0.48,4259.41,10203.65
47,Beverton-Holt,Smsy,1706.7331597739187,Ricker,4259.41,3552.37,5623.21,1,149.56508143101993,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.2,0.48,4259.41,10203.65
47,Beverton-Holt,alpha,2.654113581970063,Ricker,1.2,0.84,1.57,1.001,-54.78716479385639,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.2,0.48,4259.41,10203.65
47,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.48,0.38,0.63,1,-13.736094890798306,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.2,0.48,4259.41,10203.65
48,Ricker,K,8141,Beverton-Holt,5630.7,3240.76,9774.65,1.001,-30.835278221348734,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.43,1.88,216.56,5630.7
48,Ricker,Smsy,2568.6767045605684,Beverton-Holt,216.56,37,1400.66,1,-91.56919982902062,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.43,1.88,216.56,5630.7
48,Ricker,alpha,2.654113581970063,Beverton-Holt,6.43,2.43,9.8,1,142.2654419795862,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.43,1.88,216.56,5630.7
48,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.88,1.55,2.36,1.001,237.86696167770668,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.43,1.88,216.56,5630.7
48,Ricker,K,8141,Ricker,8273.69,7733.85,8806.87,1,1.6298980469229887,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.77,0.6,2545.57,8273.69
48,Ricker,Smsy,2568.6767045605684,Ricker,2545.57,2428.82,2675.96,1,-0.8995567452900294,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.77,0.6,2545.57,8273.69
48,Ricker,alpha,2.654113581970063,Ricker,2.77,2.5,3.03,1.002,4.366294600848178,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.77,0.6,2545.57,8273.69
48,Ricker,sigma,0.5564320319053105,Ricker,0.6,0.49,0.76,1,7.829881386502118,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.77,0.6,2545.57,8273.69
49,Beverton-Holt,K,8141,Beverton-Holt,7781.51,6087.31,10750.63,1.001,-4.415796585186093,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.79,0.55,1514.95,7781.51
49,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,1514.95,62.48,3559.29,1.002,-11.236856721019183,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.79,0.55,1514.95,7781.51
49,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,2.79,1.1,9.52,1.001,5.119841854283906,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.79,0.55,1514.95,7781.51
49,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.55,0.42,0.75,1.002,-1.155942062373047,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.79,0.55,1514.95,7781.51
49,Beverton-Holt,K,8141,Ricker,8896.97,7377.45,11031.74,1.001,9.285959955779381,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.2,0.5,3705.91,8896.97
49,Beverton-Holt,Smsy,1706.7331597739187,Ricker,3705.91,3109.86,4681.69,1,117.13470431961964,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.2,0.5,3705.91,8896.97
49,Beverton-Holt,alpha,2.654113581970063,Ricker,1.2,0.82,1.58,1.001,-54.78716479385639,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.2,0.5,3705.91,8896.97
49,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.5,0.39,0.69,1.001,-10.14176551124823,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.2,0.5,3705.91,8896.97
50,Ricker,K,8141,Beverton-Holt,8177.38,5959.89,11163.38,1,0.4468738484215712,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.47,0.9,306.75,8177.38
50,Ricker,Smsy,2568.6767045605684,Beverton-Holt,306.75,57.46,1894.94,1,-88.0580534149985,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.47,0.9,306.75,8177.38
50,Ricker,alpha,2.654113581970063,Beverton-Holt,6.47,2.56,9.82,1.001,143.77253648645765,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.47,0.9,306.75,8177.38
50,Ricker,sigma,0.5564320319053105,Beverton-Holt,0.9,0.71,1.18,1.001,61.744822079753185,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.47,0.9,306.75,8177.38
50,Ricker,K,8141,Ricker,7986.3,7216.67,8845.82,1,-1.9002579535683555,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.34,0.63,2685.07,7986.3
50,Ricker,Smsy,2568.6767045605684,Ricker,2685.07,2399.82,3053.67,1.001,4.531255149111633,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.34,0.63,2685.07,7986.3
50,Ricker,alpha,2.654113581970063,Ricker,2.34,1.91,2.77,1.001,-11.834971348019957,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.34,0.63,2685.07,7986.3
50,Ricker,sigma,0.5564320319053105,Ricker,0.63,0.5,0.82,1.001,13.221375455827229,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.34,0.63,2685.07,7986.3
51,Beverton-Holt,K,8141,Beverton-Holt,8968.95,7001.35,12251.24,1.001,10.170126520083537,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,3.91,0.56,1077.12,8968.95
51,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,1077.12,68.53,3860.59,1.002,-36.889958818009966,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,3.91,0.56,1077.12,8968.95
51,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,3.91,1.23,9.61,1.002,47.31848804668462,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,3.91,0.56,1077.12,8968.95
51,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.56,0.43,0.76,1.001,0.6412226274019899,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,3.91,0.56,1077.12,8968.95
51,Beverton-Holt,K,8141,Ricker,11159.85,8699.12,15579.64,1,37.082053801744266,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.06,0.57,4757.77,11159.85
51,Beverton-Holt,Smsy,1706.7331597739187,Ricker,4757.77,3765.94,6839.66,1.001,178.7647250393984,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.06,0.57,4757.77,11159.85
51,Beverton-Holt,alpha,2.654113581970063,Ricker,1.06,0.67,1.43,1.003,-60.061995567906465,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.06,0.57,4757.77,11159.85
51,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.57,0.44,0.78,1.002,2.438387317177007,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.06,0.57,4757.77,11159.85
52,Ricker,K,8141,Beverton-Holt,6647.07,4113.09,10628.43,1,-18.350694017933918,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.23,1.41,285.65,6647.07
52,Ricker,Smsy,2568.6767045605684,Beverton-Holt,285.65,45.16,1851.1,1,-88.87948804562126,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.23,1.41,285.65,6647.07
52,Ricker,alpha,2.654113581970063,Beverton-Holt,6.23,1.94,9.79,1,134.72996944522893,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.23,1.41,285.65,6647.07
52,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.41,1.13,1.84,1.001,153.40022125827997,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.23,1.41,285.65,6647.07
52,Ricker,K,8141,Ricker,8306.47,7782.39,8845.76,1.001,2.032551283626082,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.68,0.51,2601.19,8306.47
52,Ricker,Smsy,2568.6767045605684,Ricker,2601.19,2454.21,2770.35,1,1.2657605132520486,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.68,0.51,2601.19,8306.47
52,Ricker,alpha,2.654113581970063,Ricker,2.68,2.37,3,1.001,0.9753319603874123,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.68,0.51,2601.19,8306.47
52,Ricker,sigma,0.5564320319053105,Ricker,0.51,0.41,0.66,1.001,-8.344600821473195,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.68,0.51,2601.19,8306.47
53,Ricker,K,8141,Beverton-Holt,5659.6,3519.3,9399.31,1.002,-30.480284977275517,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.24,1.32,239.37,5659.6
53,Ricker,Smsy,2568.6767045605684,Beverton-Holt,239.37,37.94,1364.91,1.001,-90.68119395582133,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.24,1.32,239.37,5659.6
53,Ricker,alpha,2.654113581970063,Beverton-Holt,6.24,2.55,9.82,1,135.1067430719468,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.24,1.32,239.37,5659.6
53,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.32,1.04,1.78,1,137.22573905030467,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.24,1.32,239.37,5659.6
53,Ricker,K,8141,Ricker,8386.21,7658.78,9118.36,1,3.012037833190015,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.61,0.61,2662.45,8386.21
53,Ricker,Smsy,2568.6767045605684,Ricker,2662.45,2480.59,2870.38,1.001,3.650646080643049,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.61,0.61,2662.45,8386.21
53,Ricker,alpha,2.654113581970063,Ricker,2.61,2.26,2.98,1.001,-1.6620834266376425,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.61,0.61,2662.45,8386.21
53,Ricker,sigma,0.5564320319053105,Ricker,0.61,0.48,0.82,1.001,9.627046076277155,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.61,0.61,2662.45,8386.21
54,Beverton-Holt,K,8141,Beverton-Holt,7562.73,6099.38,9492.14,1.002,-7.103181427343084,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,6.27,0.6,310.5,7562.73
54,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,310.5,54.04,1905.83,1.003,-81.80734942531203,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,6.27,0.6,310.5,7562.73
54,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,6.27,2.44,9.82,1.003,136.23706395210039,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,6.27,0.6,310.5,7562.73
54,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.6,0.47,0.79,1.001,7.829881386502118,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,6.27,0.6,310.5,7562.73
54,Beverton-Holt,K,8141,Ricker,8989.73,7396.41,11276.1,1,10.42537771772509,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.42,0.66,3606.94,8989.73
54,Beverton-Holt,Smsy,1706.7331597739187,Ricker,3606.94,2998.73,4619.77,1,111.33590680793891,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.42,0.66,3606.94,8989.73
54,Beverton-Holt,alpha,2.654113581970063,Ricker,1.42,1.04,1.81,1.001,-46.498145006063396,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.42,0.66,3606.94,8989.73
54,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.66,0.52,0.88,1.001,18.61286952515234,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.42,0.66,3606.94,8989.73
55,Ricker,K,8141,Beverton-Holt,6260.27,4136.91,9594.4,1.001,-23.10195307701756,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.7,1.48,213.17,6260.27
55,Ricker,Smsy,2568.6767045605684,Beverton-Holt,213.17,42.64,1249.69,1,-91.70117439763726,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.7,1.48,213.17,6260.27
55,Ricker,alpha,2.654113581970063,Beverton-Holt,6.7,2.91,9.83,1,152.4383299009685,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.7,1.48,213.17,6260.27
55,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.48,1.22,1.84,1.001,165.98037408670524,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.7,1.48,213.17,6260.27
55,Ricker,K,8141,Ricker,8452.66,7990.75,8905.8,1,3.8282766244933035,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.72,0.51,2626.76,8452.66
55,Ricker,Smsy,2568.6767045605684,Ricker,2626.76,2511.04,2751.22,1.001,2.2612147078029547,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.72,0.51,2626.76,8452.66
55,Ricker,alpha,2.654113581970063,Ricker,2.72,2.49,2.96,1,2.4824264672588674,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.72,0.51,2626.76,8452.66
55,Ricker,sigma,0.5564320319053105,Ricker,0.51,0.42,0.64,1.001,-8.344600821473195,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.72,0.51,2626.76,8452.66
56,Beverton-Holt,K,8141,Beverton-Holt,9675.38,7913.52,13340.74,1.002,18.847561724603846,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.98,0.55,1750.57,9675.38
56,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,1750.57,79.94,4422.68,1.004,2.5684647875411315,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.98,0.55,1750.57,9675.38
56,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,2.98,1.26,9.45,1.003,12.278540761923308,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.98,0.55,1750.57,9675.38
56,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.55,0.44,0.69,1.002,-1.155942062373047,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.98,0.55,1750.57,9675.38
56,Beverton-Holt,K,8141,Ricker,11272.65,9253.67,15266.49,1.001,38.46763296892273,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.14,0.56,4747.34,11272.65
56,Beverton-Holt,Smsy,1706.7331597739187,Ricker,4747.34,3854.65,6667.37,1.001,178.1536160361971,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.14,0.56,4747.34,11272.65
56,Beverton-Holt,alpha,2.654113581970063,Ricker,1.14,0.77,1.49,1.001,-57.04780655416357,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.14,0.56,4747.34,11272.65
56,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.56,0.45,0.72,1.001,0.6412226274019899,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.14,0.56,4747.34,11272.65
57,Ricker,K,8141,Beverton-Holt,6780.28,3635.68,12882.73,1.001,-16.714408549318268,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.06,1.72,313.55,6780.28
57,Ricker,Smsy,2568.6767045605684,Beverton-Holt,313.55,43.69,2180.03,1.001,-87.79332566674093,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.06,1.72,313.55,6780.28
57,Ricker,alpha,2.654113581970063,Beverton-Holt,6.06,1.79,9.77,1.001,128.32481779102525,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.06,1.72,313.55,6780.28
57,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.72,1.34,2.32,1.002,209.11232664130605,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.06,1.72,313.55,6780.28
57,Ricker,K,8141,Ricker,8377.41,7600.51,9172.04,1,2.9039430045448946,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.88,0.73,2514.52,8377.41
57,Ricker,Smsy,2568.6767045605684,Ricker,2514.52,2312.46,2755.41,1,-2.108350360495568,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.88,0.73,2514.52,8377.41
57,Ricker,alpha,2.654113581970063,Ricker,2.88,2.44,3.32,1.001,8.510804494744672,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.88,0.73,2514.52,8377.41
57,Ricker,sigma,0.5564320319053105,Ricker,0.73,0.57,0.96,1.001,31.193022353577575,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.88,0.73,2514.52,8377.41
58,Beverton-Holt,K,8141,Beverton-Holt,8716.06,7295.36,11209.88,1.006,7.06375138189411,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.38,0.57,856.92,8716.06
58,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,856.92,66.27,3587.08,1.008,-49.791799901894954,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.38,0.57,856.92,8716.06
58,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,4.38,1.43,9.68,1.007,65.02684850242419,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.38,0.57,856.92,8716.06
58,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.57,0.47,0.71,1.001,2.438387317177007,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.38,0.57,856.92,8716.06
58,Beverton-Holt,K,8141,Ricker,10457.9,8555.87,13568.44,1,28.4596486918069,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.09,0.61,4450.15,10457.9
58,Beverton-Holt,Smsy,1706.7331597739187,Ricker,4450.15,3646.52,5904.46,1,160.74081789033067,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.09,0.61,4450.15,10457.9
58,Beverton-Holt,alpha,2.654113581970063,Ricker,1.09,0.75,1.42,1.001,-58.931674687752874,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.09,0.61,4450.15,10457.9
58,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.61,0.5,0.77,1.001,9.627046076277155,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.09,0.61,4450.15,10457.9
59,Ricker,K,8141,Beverton-Holt,6617.58,4198.39,10412.73,1,-18.71293452892765,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.55,1.43,241.6,6617.58
59,Ricker,Smsy,2568.6767045605684,Beverton-Holt,241.6,43.13,1523.07,1.001,-90.59437882661334,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.55,1.43,241.6,6617.58
59,Ricker,alpha,2.654113581970063,Beverton-Holt,6.55,2.52,9.85,1.001,146.78672550020056,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.55,1.43,241.6,6617.58
