simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
240,Beverton-Holt,K,10000,Beverton-Holt,10039.65,9671.65,10434.9,1.003,0.39649999999999636,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.63,0.11,351.2,10039.65
240,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,351.2,73.68,1389.2,1.002,-51.509451515287445,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.63,0.11,351.2,10039.65
240,Beverton-Holt,alpha,5.1,Beverton-Holt,6.63,3.68,9.81,1.002,30.000000000000007,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.63,0.11,351.2,10039.65
240,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.63,0.11,351.2,10039.65
240,Ricker,K,10000,Beverton-Holt,15485,1243,238946.85,1.014,54.85,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.96,16.21,1117.08,15485
240,Ricker,Smsy,1928.814402774944,Beverton-Holt,1117.08,39.67,39927.91,1.014,-42.08462989529315,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.96,16.21,1117.08,15485
240,Ricker,alpha,5.1,Beverton-Holt,4.96,0.24,9.77,1.004,-2.74509803921568,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.96,16.21,1117.08,15485
240,Ricker,sigma,0.1,Beverton-Holt,16.21,12.08,22.31,1.006,16110,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.96,16.21,1117.08,15485
240,Beverton-Holt,K,10000,Ricker,9623.04,9161.17,10183.1,1,-3.769599999999991,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.71,9623.04
240,Beverton-Holt,Smsy,724.2648536151773,Ricker,3701.71,3462.58,3996.94,1,411.0989414332156,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.71,9623.04
240,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.003,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.71,9623.04
240,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.002,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3701.71,9623.04
240,Ricker,K,10000,Ricker,9946.85,9845.11,10051.3,1,-0.5314999999999963,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.52,9946.85
240,Ricker,Smsy,1928.814402774944,Ricker,1926.52,1921.34,1931.73,1.001,-0.11895404615618477,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.52,9946.85
240,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.52,9946.85
240,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.52,9946.85
241,Beverton-Holt,K,10000,Beverton-Holt,10043.5,9700.97,10446.8,1.003,0.435,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,345.95,10043.5
241,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,345.95,73.4,1384.45,1.002,-52.23432446387725,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,345.95,10043.5
241,Beverton-Holt,alpha,5.1,Beverton-Holt,6.66,3.69,9.82,1.002,30.58823529411766,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,345.95,10043.5
241,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.15,1.003,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,345.95,10043.5
241,Ricker,K,10000,Beverton-Holt,15538.45,1287.52,167275.92,1.007,55.38450000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.12,15.98,1066.11,15538.45
241,Ricker,Smsy,1928.814402774944,Beverton-Holt,1066.11,34.93,25300.04,1.006,-44.727185857477515,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.12,15.98,1066.11,15538.45
241,Ricker,alpha,5.1,Beverton-Holt,5.12,0.32,9.63,1.004,0.39215686274510714,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.12,15.98,1066.11,15538.45
241,Ricker,sigma,0.1,Beverton-Holt,15.98,12.28,22.12,1.03,15880,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.12,15.98,1066.11,15538.45
241,Beverton-Holt,K,10000,Ricker,9626.34,9167.5,10198.71,1,-3.7365999999999984,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.92,9626.34
241,Beverton-Holt,Smsy,724.2648536151773,Ricker,3702.92,3465.84,4002.97,1.001,411.2660073889858,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.92,9626.34
241,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.002,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.92,9626.34
241,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.92,9626.34
241,Ricker,K,10000,Ricker,9946.72,9843.66,10050.4,1,-0.5328000000000066,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9946.72
241,Ricker,Smsy,1928.814402774944,Ricker,1926.56,1921.36,1931.59,1,-0.11688023335478633,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9946.72
241,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9946.72
241,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9946.72
242,Beverton-Holt,K,10000,Beverton-Holt,10044.8,9676.12,10425.2,1.001,0.44799999999999274,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,345.64,10044.8
242,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,345.64,74.12,1349.7,1.001,-52.27712648560351,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,345.64,10044.8
242,Beverton-Holt,alpha,5.1,Beverton-Holt,6.66,3.77,9.79,1.001,30.58823529411766,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,345.64,10044.8
242,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.66,0.11,345.64,10044.8
242,Ricker,K,10000,Beverton-Holt,15020.45,1436.11,162856.05,1.01,50.2045,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.11,1021.16,15020.45
242,Ricker,Smsy,1928.814402774944,Beverton-Holt,1021.16,39.99,24951.22,1.005,-47.05763299305112,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.11,1021.16,15020.45
242,Ricker,alpha,5.1,Beverton-Holt,5.17,0.39,9.75,1.003,1.3725490196078487,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.11,1021.16,15020.45
242,Ricker,sigma,0.1,Beverton-Holt,16.11,12.45,21.64,1.005,16009.999999999996,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.17,16.11,1021.16,15020.45
242,Beverton-Holt,K,10000,Ricker,9628.2,9183.46,10174.22,1,-3.717999999999993,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3703.52,9628.2
242,Beverton-Holt,Smsy,724.2648536151773,Ricker,3703.52,3469.38,3985.31,1.001,411.3488500116818,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3703.52,9628.2
242,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3703.52,9628.2
242,Beverton-Holt,sigma,0.1,Ricker,0.18,0.15,0.24,1.001,79.99999999999999,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3703.52,9628.2
242,Ricker,K,10000,Ricker,9945.42,9842.38,10047.3,1,-0.5457999999999993,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.63,9945.42
242,Ricker,Smsy,1928.814402774944,Ricker,1926.63,1921.48,1931.88,1,-0.11325106095232727,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.63,9945.42
242,Ricker,alpha,5.1,Ricker,5.08,5.01,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.63,9945.42
242,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.63,9945.42
243,Beverton-Holt,K,10000,Beverton-Holt,10049.4,9680.91,10546.35,1.011,0.4939999999999964,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.57,0.11,361.22,10049.4
243,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,361.22,74.57,1540.91,1.01,-50.12597971626461,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.57,0.11,361.22,10049.4
243,Beverton-Holt,alpha,5.1,Beverton-Holt,6.57,3.52,9.79,1.009,28.82352941176472,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.57,0.11,361.22,10049.4
243,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.57,0.11,361.22,10049.4
243,Ricker,K,10000,Beverton-Holt,16200.15,1219.58,283755.85,1.01,62.0015,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.09,16.08,1117.91,16200.15
243,Ricker,Smsy,1928.814402774944,Beverton-Holt,1117.91,35.55,46494.59,1.011,-42.04159827966408,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.09,16.08,1117.91,16200.15
243,Ricker,alpha,5.1,Beverton-Holt,5.09,0.25,9.71,1.007,-0.19607843137254485,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.09,16.08,1117.91,16200.15
243,Ricker,sigma,0.1,Beverton-Holt,16.08,12.35,22.59,1.013,15979.999999999996,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.09,16.08,1117.91,16200.15
243,Beverton-Holt,K,10000,Ricker,9624.1,9179.34,10157.11,1.001,-3.7589999999999963,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3701.6,9624.1
243,Beverton-Holt,Smsy,724.2648536151773,Ricker,3701.6,3467.83,3983.06,1.002,411.0837536190546,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3701.6,9624.1
243,Beverton-Holt,alpha,5.1,Ricker,1.67,1.51,1.83,1.002,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3701.6,9624.1
243,Beverton-Holt,sigma,0.1,Ricker,0.18,0.15,0.24,1.002,79.99999999999999,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3701.6,9624.1
243,Ricker,K,10000,Ricker,9945.13,9842.1,10047.9,1.001,-0.548700000000008,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.6,9945.13
243,Ricker,Smsy,1928.814402774944,Ricker,1926.6,1921.45,1931.55,1.001,-0.1148064205533879,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.6,9945.13
243,Ricker,alpha,5.1,Ricker,5.08,5.01,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.6,9945.13
243,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.6,9945.13
244,Beverton-Holt,K,10000,Beverton-Holt,10040.15,9679.75,10429.22,1.003,0.40149999999999636,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.76,0.11,329.83,10040.15
244,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,329.83,73.57,1338.72,1.003,-54.46002959364253,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.76,0.11,329.83,10040.15
244,Beverton-Holt,alpha,5.1,Beverton-Holt,6.76,3.79,9.81,1.003,32.54901960784314,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.76,0.11,329.83,10040.15
244,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.76,0.11,329.83,10040.15
244,Ricker,K,10000,Beverton-Holt,15619.95,1176.84,187466.72,1.012,56.199500000000015,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.92,15.87,1093.12,15619.95
244,Ricker,Smsy,1928.814402774944,Beverton-Holt,1093.12,42.61,27374.56,1.022,-43.326843763331944,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.92,15.87,1093.12,15619.95
244,Ricker,alpha,5.1,Beverton-Holt,4.92,0.24,9.68,1.037,-3.529411764705877,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.92,15.87,1093.12,15619.95
244,Ricker,sigma,0.1,Beverton-Holt,15.87,12.55,21.58,1.029,15770,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.92,15.87,1093.12,15619.95
244,Beverton-Holt,K,10000,Ricker,9632.8,9168.58,10186.63,1,-3.6720000000000073,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3705.56,9632.8
244,Beverton-Holt,Smsy,724.2648536151773,Ricker,3705.56,3468.61,4001.59,1.001,411.63051492884813,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3705.56,9632.8
244,Beverton-Holt,alpha,5.1,Ricker,1.67,1.49,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3705.56,9632.8
244,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3705.56,9632.8
244,Ricker,K,10000,Ricker,9946.62,9845.91,10048.4,1,-0.533799999999992,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.49,9946.62
244,Ricker,Smsy,1928.814402774944,Ricker,1926.49,1921.48,1931.6,1,-0.1205094057572336,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.49,9946.62
244,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.49,9946.62
244,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.49,9946.62
245,Beverton-Holt,K,10000,Beverton-Holt,10051.3,9686.52,10448.61,1.002,0.5129999999999927,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.67,0.11,345.29,10051.3
245,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,345.29,73.06,1393.57,1.007,-52.325451348842826,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.67,0.11,345.29,10051.3
245,Beverton-Holt,alpha,5.1,Beverton-Holt,6.67,3.71,9.81,1.007,30.784313725490204,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.67,0.11,345.29,10051.3
245,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.67,0.11,345.29,10051.3
245,Ricker,K,10000,Beverton-Holt,15815.45,1283.03,209633.82,1.01,58.15450000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.2,16.04,1038.31,15815.45
245,Ricker,Smsy,1928.814402774944,Beverton-Holt,1038.31,35.3,35293.77,1.008,-46.168485754450735,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.2,16.04,1038.31,15815.45
245,Ricker,alpha,5.1,Beverton-Holt,5.2,0.28,9.8,1.005,1.9607843137255008,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.2,16.04,1038.31,15815.45
245,Ricker,sigma,0.1,Beverton-Holt,16.04,12.23,22.04,1.005,15940,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.2,16.04,1038.31,15815.45
245,Beverton-Holt,K,10000,Ricker,9620.99,9176.7,10178.61,1.001,-3.790100000000002,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.07,9620.99
245,Beverton-Holt,Smsy,724.2648536151773,Ricker,3700.07,3469.86,3996.59,1.001,410.87250493118,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.07,9620.99
245,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.07,9620.99
245,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.07,9620.99
245,Ricker,K,10000,Ricker,9945.39,9843.2,10046.3,1,-0.5461000000000058,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9945.39
245,Ricker,Smsy,1928.814402774944,Ricker,1926.53,1921.37,1931.63,1.001,-0.11843559295583517,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9945.39
245,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9945.39
245,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.53,9945.39
246,Beverton-Holt,K,10000,Beverton-Holt,10041.9,9680.27,10459.31,1.006,0.4189999999999964,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.75,0.11,332.36,10041.9
246,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,332.36,72.89,1395.05,1.007,-54.11070986794116,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.75,0.11,332.36,10041.9
246,Beverton-Holt,alpha,5.1,Beverton-Holt,6.75,3.69,9.83,1.007,32.352941176470594,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.75,0.11,332.36,10041.9
246,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.001,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.75,0.11,332.36,10041.9
246,Ricker,K,10000,Beverton-Holt,13886.65,1394.48,141463.97,1.003,38.866499999999995,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.81,15.96,1049.34,13886.65
246,Ricker,Smsy,1928.814402774944,Beverton-Holt,1049.34,40.46,21771.31,1.009,-45.5966318744646,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.81,15.96,1049.34,13886.65
246,Ricker,alpha,5.1,Beverton-Holt,4.81,0.34,9.71,1.008,-5.686274509803923,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.81,15.96,1049.34,13886.65
246,Ricker,sigma,0.1,Beverton-Holt,15.96,12.25,21.87,1.011,15860.000000000002,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.81,15.96,1049.34,13886.65
246,Beverton-Holt,K,10000,Ricker,9624.9,9171.93,10172.11,1,-3.7510000000000034,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.03,9624.9
246,Beverton-Holt,Smsy,724.2648536151773,Ricker,3700.03,3465.55,3988.65,1.001,410.8669820896669,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.03,9624.9
246,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.002,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.03,9624.9
246,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.002,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3700.03,9624.9
246,Ricker,K,10000,Ricker,9947.15,9844.19,10049.1,1.001,-0.5285000000000036,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.49,9947.15
246,Ricker,Smsy,1928.814402774944,Ricker,1926.49,1921.39,1931.58,1,-0.1205094057572336,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.49,9947.15
246,Ricker,alpha,5.1,Ricker,5.08,5.02,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.49,9947.15
246,Ricker,sigma,0.1,Ricker,0.12,0.09,0.17,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.49,9947.15
247,Beverton-Holt,K,10000,Beverton-Holt,10044.3,9684.62,10477.57,1.007,0.44299999999999273,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.64,0.11,350.23,10044.3
247,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,350.23,72.51,1441.65,1.008,-51.64338042197927,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.64,0.11,350.23,10044.3
247,Beverton-Holt,alpha,5.1,Beverton-Holt,6.64,3.62,9.84,1.007,30.196078431372552,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.64,0.11,350.23,10044.3
247,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.004,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.64,0.11,350.23,10044.3
247,Ricker,K,10000,Beverton-Holt,14210.45,1214.19,182992.9,1.008,42.10450000000001,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.83,16.05,1068.81,14210.45
247,Ricker,Smsy,1928.814402774944,Beverton-Holt,1068.81,40.2,28468.43,1.009,-44.58720349338299,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.83,16.05,1068.81,14210.45
247,Ricker,alpha,5.1,Beverton-Holt,4.83,0.22,9.71,1.008,-5.294117647058815,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.83,16.05,1068.81,14210.45
247,Ricker,sigma,0.1,Beverton-Holt,16.05,12,22.09,1.014,15950,17.884133894980142,5.1,0.1,1928.814402774944,10000,4.83,16.05,1068.81,14210.45
247,Beverton-Holt,K,10000,Ricker,9628.3,9166.06,10182.92,1.001,-3.717000000000007,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.39,9628.3
247,Beverton-Holt,Smsy,724.2648536151773,Ricker,3702.39,3464.5,3995.45,1.001,411.1928297389377,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.39,9628.3
247,Beverton-Holt,alpha,5.1,Ricker,1.67,1.5,1.83,1.001,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.39,9628.3
247,Beverton-Holt,sigma,0.1,Ricker,0.19,0.15,0.24,1.001,90,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.19,3702.39,9628.3
247,Ricker,K,10000,Ricker,9946.44,9838.81,10051.9,1,-0.5355999999999949,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9946.44
247,Ricker,Smsy,1928.814402774944,Ricker,1926.56,1921.28,1931.87,1,-0.11688023335478633,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9946.44
247,Ricker,alpha,5.1,Ricker,5.08,5.01,5.14,1,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9946.44
247,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.001,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.56,9946.44
248,Beverton-Holt,K,10000,Beverton-Holt,10045.9,9680.47,10441.92,1.002,0.45899999999999636,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.7,0.11,339.27,10045.9
248,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,339.27,72.86,1375.11,1.005,-53.15663899655914,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.7,0.11,339.27,10045.9
248,Beverton-Holt,alpha,5.1,Beverton-Holt,6.7,3.72,9.83,1.005,31.372549019607856,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.7,0.11,339.27,10045.9
248,Beverton-Holt,sigma,0.1,Beverton-Holt,0.11,0.09,0.14,1.002,9.999999999999995,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.7,0.11,339.27,10045.9
248,Ricker,K,10000,Beverton-Holt,15983.2,1264.91,175713.52,1.003,59.832000000000015,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.02,16.07,1098.65,15983.2
248,Ricker,Smsy,1928.814402774944,Beverton-Holt,1098.65,37.08,27634.22,1.005,-43.04013914353834,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.02,16.07,1098.65,15983.2
248,Ricker,alpha,5.1,Beverton-Holt,5.02,0.32,9.75,1.006,-1.5686274509803937,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.02,16.07,1098.65,15983.2
248,Ricker,sigma,0.1,Beverton-Holt,16.07,12.03,22.25,1.003,15970,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.02,16.07,1098.65,15983.2
248,Beverton-Holt,K,10000,Ricker,9622.88,9167.74,10168.45,1.001,-3.771200000000008,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3699.94,9622.88
248,Beverton-Holt,Smsy,724.2648536151773,Ricker,3699.94,3462.46,3989.46,1.002,410.8545556962624,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3699.94,9622.88
248,Beverton-Holt,alpha,5.1,Ricker,1.67,1.51,1.83,1.002,-67.25490196078432,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3699.94,9622.88
248,Beverton-Holt,sigma,0.1,Ricker,0.18,0.15,0.24,1.001,79.99999999999999,1566.7326309837813,5.1,0.1,724.2648536151773,10000,1.67,0.18,3699.94,9622.88
248,Ricker,K,10000,Ricker,9945.96,9843.54,10048,1.001,-0.5404000000000088,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.96
248,Ricker,Smsy,1928.814402774944,Ricker,1926.54,1921.49,1931.76,1,-0.11791713975548555,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.96
248,Ricker,alpha,5.1,Ricker,5.08,5.01,5.14,1.001,-0.3921568627450897,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.96
248,Ricker,sigma,0.1,Ricker,0.12,0.09,0.16,1.002,19.99999999999999,17.884133894980142,5.1,0.1,1928.814402774944,10000,5.08,0.12,1926.54,9945.96
249,Beverton-Holt,K,10000,Beverton-Holt,10036.7,9678.88,10414.8,1.001,0.36700000000000726,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.78,0.11,326.31,10036.7
249,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,326.31,72.94,1314.27,1.001,-54.94603964679227,1566.7326309837813,5.1,0.1,724.2648536151773,10000,6.78,0.11,326.31,10036.7
