simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
600,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,416.52,58.19,2121.87,1.003,-75.59548206966495,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.74,0.49,416.52,7854.27
600,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,5.74,2.23,9.77,1.003,116.26806173605362,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.74,0.49,416.52,7854.27
600,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.49,0.39,0.64,1.002,-11.93893020102327,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,5.74,0.49,416.52,7854.27
600,Beverton-Holt,K,8141,Ricker,8241.44,7161.37,9892.95,1.001,1.233755066945099,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.52,0.54,3249.76,8241.44
600,Beverton-Holt,Smsy,1706.7331597739187,Ricker,3249.76,2763.11,4044.04,1.001,90.4082065429887,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.52,0.54,3249.76,8241.44
600,Beverton-Holt,alpha,2.654113581970063,Ricker,1.52,1.12,1.93,1.002,-42.730408738884755,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.52,0.54,3249.76,8241.44
600,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.54,0.43,0.7,1.001,-2.953106752148084,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.52,0.54,3249.76,8241.44
601,Ricker,K,8141,Beverton-Holt,5598.34,3048.4,10445.82,1,-31.232772386684683,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,5.99,1.78,267.51,5598.34
601,Ricker,Smsy,2568.6767045605684,Beverton-Holt,267.51,36.26,1842.09,1,-89.58568824464955,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,5.99,1.78,267.51,5598.34
601,Ricker,alpha,2.654113581970063,Beverton-Holt,5.99,1.7,9.81,1,125.68740240400022,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,5.99,1.78,267.51,5598.34
601,Ricker,sigma,0.5564320319053105,Beverton-Holt,1.78,1.42,2.3,1.001,219.89531477995627,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,5.99,1.78,267.51,5598.34
601,Ricker,K,8141,Ricker,7853.82,7161.7,8522.56,1.001,-3.5275764648077668,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.58,0.64,2512.62,7853.82
601,Ricker,Smsy,2568.6767045605684,Ricker,2512.62,2361.99,2692.32,1.001,-2.182318407802834,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.58,0.64,2512.62,7853.82
601,Ricker,alpha,2.654113581970063,Ricker,2.58,2.23,2.92,1.002,-2.7924043067912256,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.58,0.64,2512.62,7853.82
601,Ricker,sigma,0.5564320319053105,Ricker,0.64,0.5,0.84,1.001,15.018540145602264,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,2.58,0.64,2512.62,7853.82
602,Beverton-Holt,K,8141,Beverton-Holt,6910.2,5901.58,8304.98,1.001,-15.118535806411991,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.96,0.44,1285.55,6910.2
602,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,1285.55,74.03,2262.15,1.002,-24.677739303413457,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.96,0.44,1285.55,6910.2
602,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,2.96,1.83,8.93,1.002,11.524993508487581,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.96,0.44,1285.55,6910.2
602,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.44,0.36,0.55,1.001,-20.92475364989844,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,2.96,0.44,1285.55,6910.2
602,Beverton-Holt,K,8141,Ricker,7862.54,6788.08,9560.35,1.001,-3.420464316423044,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.26,0.49,3247.61,7862.54
602,Beverton-Holt,Smsy,1706.7331597739187,Ricker,3247.61,2771.56,4045.39,1.001,90.28223488844576,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.26,0.49,3247.61,7862.54
602,Beverton-Holt,alpha,2.654113581970063,Ricker,1.26,0.98,1.54,1.002,-52.52652303354921,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.26,0.49,3247.61,7862.54
602,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.49,0.4,0.61,1.002,-11.93893020102327,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,1.26,0.49,3247.61,7862.54
603,Beverton-Holt,K,8141,Beverton-Holt,6867.2,5466.11,8970.24,1.001,-15.64672644638251,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.37,0.63,678.58,6867.2
603,Beverton-Holt,Smsy,1706.7331597739187,Beverton-Holt,678.58,52.49,2673.41,1.002,-60.24100216756275,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.37,0.63,678.58,6867.2
603,Beverton-Holt,alpha,2.654113581970063,Beverton-Holt,4.37,1.35,9.66,1.002,64.65007487570634,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.37,0.63,678.58,6867.2
603,Beverton-Holt,sigma,0.5564320319053105,Beverton-Holt,0.63,0.5,0.82,1.001,13.221375455827229,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,4.37,0.63,678.58,6867.2
603,Beverton-Holt,K,8141,Ricker,8910.29,6647.49,12456.78,1.001,9.44957621913771,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,0.95,0.69,3859.45,8910.29
603,Beverton-Holt,Smsy,1706.7331597739187,Ricker,3859.45,2950.99,5511.45,1.001,126.13083819800158,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,0.95,0.69,3859.45,8910.29
603,Beverton-Holt,alpha,2.654113581970063,Ricker,0.95,0.54,1.36,1.001,-64.20650546180298,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,0.95,0.69,3859.45,8910.29
603,Beverton-Holt,sigma,0.5564320319053105,Ricker,0.69,0.55,0.9,1.001,24.004363594477432,2.654113581970063,0.5564320319053105,1706.7331597739187,8141,0.95,0.69,3859.45,8910.29
604,Ricker,K,8141,Beverton-Holt,9150.22,6246.57,13303.75,1.001,12.396757155140639,2.654113581970063,0.5564320319053105,2568.6767045605684,8141,6.58,0.98,329.18,9150.22
