simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,min_S,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
10,Beverton-Holt,Smsy,724.2648536151773,Beverton-Holt,1118.35,108.77,6377.43,1.001,54.41174515341197,1476.2023938103423,5.1,1.1,724.2648536151773,10000,5.03,1.1,1118.35,15174.55
10,Beverton-Holt,alpha,5.1,Beverton-Holt,5.03,1.3,9.74,1.001,-1.3725490196078314,1476.2023938103423,5.1,1.1,724.2648536151773,10000,5.03,1.1,1118.35,15174.55
10,Beverton-Holt,sigma,1.1,Beverton-Holt,1.1,0.86,1.49,1,0,1476.2023938103423,5.1,1.1,724.2648536151773,10000,5.03,1.1,1118.35,15174.55
10,Ricker,K,10000,Beverton-Holt,132921,0,2241201.25,1.406,1229.21,95.67603090433757,5.1,1.1,1928.814402774944,10000,3.76,40.05,10276.1,132921
10,Ricker,Smsy,1928.814402774944,Beverton-Holt,10276.1,0,354865.52,1.402,432.7676932117468,95.67603090433757,5.1,1.1,1928.814402774944,10000,3.76,40.05,10276.1,132921
10,Ricker,alpha,5.1,Beverton-Holt,3.76,0.29,9.52,1.203,-26.27450980392157,95.67603090433757,5.1,1.1,1928.814402774944,10000,3.76,40.05,10276.1,132921
10,Ricker,sigma,1.1,Beverton-Holt,40.05,0.57,59.64,1.416,3540.90909090909,95.67603090433757,5.1,1.1,1928.814402774944,10000,3.76,40.05,10276.1,132921
10,Beverton-Holt,K,10000,Ricker,19379.6,13901.65,25478.93,1,93.79599999999999,1476.2023938103423,5.1,1.1,724.2648536151773,10000,1.45,1.04,7665.04,19379.6
10,Beverton-Holt,Smsy,724.2648536151773,Ricker,7665.04,5971.42,10064.35,1.001,958.3200277826342,1476.2023938103423,5.1,1.1,724.2648536151773,10000,1.45,1.04,7665.04,19379.6
10,Beverton-Holt,alpha,5.1,Ricker,1.45,0.83,2.08,1.001,-71.56862745098039,1476.2023938103423,5.1,1.1,724.2648536151773,10000,1.45,1.04,7665.04,19379.6
10,Beverton-Holt,sigma,1.1,Ricker,1.04,0.81,1.41,1.001,-5.454545454545459,1476.2023938103423,5.1,1.1,724.2648536151773,10000,1.45,1.04,7665.04,19379.6
10,Ricker,K,10000,Ricker,9956.53,8197.28,11653.73,1.001,-0.4346999999999934,95.67603090433757,5.1,1.1,1928.814402774944,10000,5.11,1.47,1913.38,9956.53
10,Ricker,Smsy,1928.814402774944,Ricker,1913.38,1878.4,1945.19,1,-0.8002015514161847,95.67603090433757,5.1,1.1,1928.814402774944,10000,5.11,1.47,1913.38,9956.53
10,Ricker,alpha,5.1,Ricker,5.11,4.16,6.07,1.001,0.19607843137256226,95.67603090433757,5.1,1.1,1928.814402774944,10000,5.11,1.47,1913.38,9956.53
10,Ricker,sigma,1.1,Ricker,1.47,1.07,2.16,1.001,33.63636363636362,95.67603090433757,5.1,1.1,1928.814402774944,10000,5.11,1.47,1913.38,9956.53
