simulation,generating_model,parameter,true_value,fitting_model,estimate_median,estimate_lower,estimate_upper,Rhat,error,alpha,sigma,Smsy,K,alpha_estimate,sigma_estimate,Smsy_estimate,K_estimate
33,Beverton-Holt,sigma,0.7089716755095663,Ricker,0.64,0.53,0.81,1.006,-9.728410582833735,0.43719768524842983,0.7089716755095663,3987.8235420096644,8950,0.54,0.64,2489.98,5377.69
34,Ricker,K,9834,Beverton-Holt,22644.21,2444.06,474810.35,1.055,130.26449054301403,2.350497792769921,1.798582260170121,3305.088852947095,9834,4.43,9.9,1993.41,22644.21
34,Ricker,Smsy,3305.088852947095,Beverton-Holt,1993.41,70.48,146496.35,1.055,-39.6866441813657,2.350497792769921,1.798582260170121,3305.088852947095,9834,4.43,9.9,1993.41,22644.21
34,Ricker,alpha,2.350497792769921,Beverton-Holt,4.43,0.2,9.38,1.083,88.47071516623335,2.350497792769921,1.798582260170121,3305.088852947095,9834,4.43,9.9,1993.41,22644.21
34,Ricker,sigma,1.798582260170121,Beverton-Holt,9.9,7.59,13.1,1.139,450.43353975167065,2.350497792769921,1.798582260170121,3305.088852947095,9834,4.43,9.9,1993.41,22644.21
34,Ricker,K,9834,Ricker,9863.77,7053.14,12681.97,NA,0.30272523896685416,2.350497792769921,1.798582260170121,3305.088852947095,9834,2.45,1.94,3244.27,9863.77
34,Ricker,Smsy,3305.088852947095,Ricker,3244.27,2695.75,3601.34,1.001,-1.8401578793521303,2.350497792769921,1.798582260170121,3305.088852947095,9834,2.45,1.94,3244.27,9863.77
34,Ricker,alpha,2.350497792769921,Ricker,2.45,1.71,3.21,1,4.233239764621165,2.350497792769921,1.798582260170121,3305.088852947095,9834,2.45,1.94,3244.27,9863.77
34,Ricker,sigma,1.798582260170121,Ricker,1.94,1.54,2.56,1.001,7.862734052347591,2.350497792769921,1.798582260170121,3305.088852947095,9834,2.45,1.94,3244.27,9863.77
35,Beverton-Holt,K,8875,Beverton-Holt,6366.86,4069.63,10415.51,1.002,-28.2607323943662,2.1603004317782877,1.3907799517963788,2249.61361792829,8875,5.47,1.3,388.22,6366.86
35,Beverton-Holt,Smsy,2249.61361792829,Beverton-Holt,388.22,45.1,2741.8,1.002,-82.74281428125782,2.1603004317782877,1.3907799517963788,2249.61361792829,8875,5.47,1.3,388.22,6366.86
35,Beverton-Holt,alpha,2.1603004317782877,Beverton-Holt,5.47,1.37,9.76,1.001,153.20552269191916,2.1603004317782877,1.3907799517963788,2249.61361792829,8875,5.47,1.3,388.22,6366.86
35,Beverton-Holt,sigma,1.3907799517963788,Beverton-Holt,1.3,1.03,1.71,1.001,-6.527269226100383,2.1603004317782877,1.3907799517963788,2249.61361792829,8875,5.47,1.3,388.22,6366.86
35,Beverton-Holt,K,8875,Ricker,9959.75,4136.35,16960.33,NA,12.222535211267605,2.1603004317782877,1.3907799517963788,2249.61361792829,8875,0.89,1.43,4317.16,9959.75
35,Beverton-Holt,Smsy,2249.61361792829,Ricker,4317.16,1992.9,7369.84,1,91.90673303159282,2.1603004317782877,1.3907799517963788,2249.61361792829,8875,0.89,1.43,4317.16,9959.75
35,Beverton-Holt,alpha,2.1603004317782877,Ricker,0.89,0.27,1.58,1.003,-58.802026472429965,2.1603004317782877,1.3907799517963788,2249.61361792829,8875,0.89,1.43,4317.16,9959.75
35,Beverton-Holt,sigma,1.3907799517963788,Ricker,1.43,1.15,1.87,1.007,2.8200038512895715,2.1603004317782877,1.3907799517963788,2249.61361792829,8875,0.89,1.43,4317.16,9959.75
36,Ricker,K,9656,Beverton-Holt,18367.66,2322.59,223700.82,1.034,90.22017398508699,1.2950923400041205,1.4187300799942777,3975.543437314592,9656,3.66,5.4,1940.22,18367.66
36,Ricker,Smsy,3975.543437314592,Beverton-Holt,1940.22,64.93,65654.7,1.042,-51.19610612755414,1.2950923400041205,1.4187300799942777,3975.543437314592,9656,3.66,5.4,1940.22,18367.66
36,Ricker,alpha,1.2950923400041205,Beverton-Holt,3.66,0.15,9.68,1.005,182.60533144596897,1.2950923400041205,1.4187300799942777,3975.543437314592,9656,3.66,5.4,1940.22,18367.66
36,Ricker,sigma,1.4187300799942777,Beverton-Holt,5.4,4.14,7.55,1.006,280.62208422491335,1.2950923400041205,1.4187300799942777,3975.543437314592,9656,3.66,5.4,1940.22,18367.66
36,Ricker,K,9656,Ricker,12599.63,7751.76,17384.28,NA,30.484983429991708,1.2950923400041205,1.4187300799942777,3975.543437314592,9656,1.68,1.6,4825.38,12599.63
36,Ricker,Smsy,3975.543437314592,Ricker,4825.38,3343.26,5882.17,1.001,21.37661369031493,1.2950923400041205,1.4187300799942777,3975.543437314592,9656,1.68,1.6,4825.38,12599.63
36,Ricker,alpha,1.2950923400041205,Ricker,1.68,0.99,2.37,1.001,29.72048000798574,1.2950923400041205,1.4187300799942777,3975.543437314592,9656,1.68,1.6,4825.38,12599.63
36,Ricker,sigma,1.4187300799942777,Ricker,1.6,1.23,2.23,1.001,12.776913844418774,1.2950923400041205,1.4187300799942777,3975.543437314592,9656,1.68,1.6,4825.38,12599.63
37,Beverton-Holt,K,9131,Beverton-Holt,9914.92,5545.56,22786.3,1.009,8.58525900777571,2.365687153950358,1.8150939780406414,2141.59659918457,9131,4.9,1.53,747.63,9914.92
37,Beverton-Holt,Smsy,2141.59659918457,Beverton-Holt,747.63,66.07,7482.27,1.013,-65.09006410055628,2.365687153950358,1.8150939780406414,2141.59659918457,9131,4.9,1.53,747.63,9914.92
37,Beverton-Holt,alpha,2.365687153950358,Beverton-Holt,4.9,0.87,9.72,1.006,107.1279793618401,2.365687153950358,1.8150939780406414,2141.59659918457,9131,4.9,1.53,747.63,9914.92
37,Beverton-Holt,sigma,1.8150939780406414,Beverton-Holt,1.53,1.19,2.1,1.01,-15.70684391495777,2.365687153950358,1.8150939780406414,2141.59659918457,9131,4.9,1.53,747.63,9914.92
37,Beverton-Holt,K,9131,Ricker,22694.57,4936.74,53968.5,NA,148.5441901215639,2.365687153950358,1.8150939780406414,2141.59659918457,9131,0.78,1.75,9982.09,22694.57
37,Beverton-Holt,Smsy,2141.59659918457,Ricker,9982.09,2413.17,23311.93,1.018,366.105054696144,2.365687153950358,1.8150939780406414,2141.59659918457,9131,0.78,1.75,9982.09,22694.57
37,Beverton-Holt,alpha,2.365687153950358,Ricker,0.78,0.15,1.52,1,-67.02860736689075,2.365687153950358,1.8150939780406414,2141.59659918457,9131,0.78,1.75,9982.09,22694.57
37,Beverton-Holt,sigma,1.8150939780406414,Ricker,1.75,1.36,2.36,1.001,-3.5862593798536597,2.365687153950358,1.8150939780406414,2141.59659918457,9131,0.78,1.75,9982.09,22694.57
38,Ricker,K,9805,Beverton-Holt,10879.49,9148.46,13363.99,1,10.958592554818967,1.45695058356655,0.32756520921386856,3922.055814829174,9805,1.85,0.4,3086.11,10879.49
38,Ricker,Smsy,3922.055814829174,Beverton-Holt,3086.11,2169.11,4225.92,1.001,-21.31397038431957,1.45695058356655,0.32756520921386856,3922.055814829174,9805,1.85,0.4,3086.11,10879.49
38,Ricker,alpha,1.45695058356655,Beverton-Holt,1.85,1.38,2.52,1.001,26.977539311682264,1.45695058356655,0.32756520921386856,3922.055814829174,9805,1.85,0.4,3086.11,10879.49
38,Ricker,sigma,0.32756520921386856,Beverton-Holt,0.4,0.32,0.51,1.001,22.113090385871388,1.45695058356655,0.32756520921386856,3922.055814829174,9805,1.85,0.4,3086.11,10879.49
38,Ricker,K,9805,Ricker,10198.12,9303.04,11397.75,NA,4.009382967873542,1.45695058356655,0.32756520921386856,3922.055814829174,9805,1.43,0.34,4090.56,10198.12
38,Ricker,Smsy,3922.055814829174,Ricker,4090.56,3687.71,4656.06,1,4.296322977702584,1.45695058356655,0.32756520921386856,3922.055814829174,9805,1.43,0.34,4090.56,10198.12
38,Ricker,alpha,1.45695058356655,Ricker,1.43,1.22,1.64,1.002,-1.849793937456422,1.45695058356655,0.32756520921386856,3922.055814829174,9805,1.43,0.34,4090.56,10198.12
38,Ricker,sigma,0.32756520921386856,Ricker,0.34,0.28,0.43,1,3.796126827990681,1.45695058356655,0.32756520921386856,3922.055814829174,9805,1.43,0.34,4090.56,10198.12
39,Beverton-Holt,K,9803,Beverton-Holt,19551.25,1987.29,92165.12,1.008,99.44149750076507,0.05807963180935993,1.3544684259383943,4830.335672239135,9803,0.45,1.49,7257.63,19551.25
39,Beverton-Holt,Smsy,4830.335672239135,Beverton-Holt,7257.63,199.99,40329.72,1.048,50.251048632313285,0.05807963180935993,1.3544684259383943,4830.335672239135,9803,0.45,1.49,7257.63,19551.25
39,Beverton-Holt,alpha,0.05807963180935993,Beverton-Holt,0.45,0.02,9.11,1.938,674.7983001632587,0.05807963180935993,1.3544684259383943,4830.335672239135,9803,0.45,1.49,7257.63,19551.25
39,Beverton-Holt,sigma,1.3544684259383943,Beverton-Holt,1.49,1.15,1.93,1.04,10.006255698999222,0.05807963180935993,1.3544684259383943,4830.335672239135,9803,0.45,1.49,7257.63,19551.25
39,Beverton-Holt,K,9803,Ricker,24972.56,1205.25,88394.54,NA,154.74405794144653,0.05807963180935993,1.3544684259383943,4830.335672239135,9803,0.24,1.51,12078.14,24972.56
39,Beverton-Holt,Smsy,4830.335672239135,Ricker,12078.14,601.38,40250.64,1.003,150.04763270212015,0.05807963180935993,1.3544684259383943,4830.335672239135,9803,0.24,1.51,12078.14,24972.56
39,Beverton-Holt,alpha,0.05807963180935993,Ricker,0.24,0.01,0.8,1.003,313.22576008707125,0.05807963180935993,1.3544684259383943,4830.335672239135,9803,0.24,1.51,12078.14,24972.56
39,Beverton-Holt,sigma,1.3544684259383943,Ricker,1.51,1.18,2.04,1.002,11.482849735227402,0.05807963180935993,1.3544684259383943,4830.335672239135,9803,0.24,1.51,12078.14,24972.56
40,Ricker,K,9793,Beverton-Holt,8141.89,5283.09,14881.42,1.006,-16.860104156029813,1.2739141258801399,0.948489498516285,4046.912460438332,9793,2.09,1.01,2043.8,8141.89
40,Ricker,Smsy,4046.912460438332,Beverton-Holt,2043.8,72.7,5347.9,1.007,-49.497301461800575,1.2739141258801399,0.948489498516285,4046.912460438332,9793,2.09,1.01,2043.8,8141.89
40,Ricker,alpha,1.2739141258801399,Beverton-Holt,2.09,0.69,9.23,1.002,64.06129404963077,1.2739141258801399,0.948489498516285,4046.912460438332,9793,2.09,1.01,2043.8,8141.89
40,Ricker,sigma,0.948489498516285,Beverton-Holt,1.01,0.79,1.33,1.005,6.485100950504512,1.2739141258801399,0.948489498516285,4046.912460438332,9793,2.09,1.01,2043.8,8141.89
40,Ricker,K,9793,Ricker,10092.57,6882.05,14460.12,NA,3.059021750229753,1.2739141258801399,0.948489498516285,4046.912460438332,9793,1.08,0.97,4265.54,10092.57
40,Ricker,Smsy,4046.912460438332,Ricker,4265.54,3107.03,6130.68,1.002,5.402329348581659,1.2739141258801399,0.948489498516285,4046.912460438332,9793,1.08,0.97,4265.54,10092.57
40,Ricker,alpha,1.2739141258801399,Ricker,1.08,0.56,1.63,1.007,-15.221915036554417,1.2739141258801399,0.948489498516285,4046.912460438332,9793,1.08,0.97,4265.54,10092.57
40,Ricker,sigma,0.948489498516285,Ricker,0.97,0.77,1.28,1.004,2.2678692296924474,1.2739141258801399,0.948489498516285,4046.912460438332,9793,1.08,0.97,4265.54,10092.57
41,Ricker,K,9663,Beverton-Holt,2767.44,1027.69,10060.28,1.025,-71.36044706612853,1.6576186882826613,1.9716045786213836,3724.6165861935942,9663,3,2.64,441.28,2767.44
41,Ricker,Smsy,3724.6165861935942,Beverton-Holt,441.28,18.83,3091.57,1.031,-88.15233756849668,1.6576186882826613,1.9716045786213836,3724.6165861935942,9663,3,2.64,441.28,2767.44
41,Ricker,alpha,1.6576186882826613,Beverton-Holt,3,0.55,9.48,1.006,80.9825155330556,1.6576186882826613,1.9716045786213836,3724.6165861935942,9663,3,2.64,441.28,2767.44
41,Ricker,sigma,1.9716045786213836,Beverton-Holt,2.64,2.13,3.46,1.004,33.90108892149066,1.6576186882826613,1.9716045786213836,3724.6165861935942,9663,3,2.64,441.28,2767.44
41,Ricker,K,9663,Ricker,6968.25,2740.75,11100.96,NA,-27.88730208009935,1.6576186882826613,1.9716045786213836,3724.6165861935942,9663,1.19,2.24,2898.44,6968.25
41,Ricker,Smsy,3724.6165861935942,Ricker,2898.44,1288.19,4219.09,1.001,-22.181520354499437,1.6576186882826613,1.9716045786213836,3724.6165861935942,9663,1.19,2.24,2898.44,6968.25
41,Ricker,alpha,1.6576186882826613,Ricker,1.19,0.42,2,1.001,-28.210268838554615,1.6576186882826613,1.9716045786213836,3724.6165861935942,9663,1.19,2.24,2898.44,6968.25
41,Ricker,sigma,1.9716045786213836,Ricker,2.24,1.79,2.88,1.002,13.613045145507233,1.6576186882826613,1.9716045786213836,3724.6165861935942,9663,1.19,2.24,2898.44,6968.25
42,Beverton-Holt,K,9850,Beverton-Holt,8203.17,6543.95,10394.5,1.002,-16.719086294416243,2.1538503441414623,0.5449681630862624,2502.770150984652,9850,3.79,0.55,1058.79,8203.17
42,Beverton-Holt,Smsy,2502.770150984652,Beverton-Holt,1058.79,68.63,2271.97,1.005,-57.69527618892827,2.1538503441414623,0.5449681630862624,2502.770150984652,9850,3.79,0.55,1058.79,8203.17
42,Beverton-Holt,alpha,2.1538503441414623,Beverton-Holt,3.79,2.29,9.46,1.009,75.96394337744562,2.1538503441414623,0.5449681630862624,2502.770150984652,9850,3.79,0.55,1058.79,8203.17
42,Beverton-Holt,sigma,0.5449681630862624,Beverton-Holt,0.55,0.43,0.72,1.002,0.9233267655933084,2.1538503441414623,0.5449681630862624,2502.770150984652,9850,3.79,0.55,1058.79,8203.17
42,Beverton-Holt,K,9850,Ricker,9505.27,8013.27,11789.86,NA,-3.4997969543147165,2.1538503441414623,0.5449681630862624,2502.770150984652,9850,1.61,0.66,3691.66,9505.27
42,Beverton-Holt,Smsy,2502.770150984652,Ricker,3691.66,3104.53,4714.6,1.002,47.50295781446846,2.1538503441414623,0.5449681630862624,2502.770150984652,9850,1.61,0.66,3691.66,9505.27
42,Beverton-Holt,alpha,2.1538503441414623,Ricker,1.61,1.2,1.99,1.003,-25.250145425412285,2.1538503441414623,0.5449681630862624,2502.770150984652,9850,1.61,0.66,3691.66,9505.27
42,Beverton-Holt,sigma,0.5449681630862624,Ricker,0.66,0.52,0.85,1.003,21.107992118711966,2.1538503441414623,0.5449681630862624,2502.770150984652,9850,1.61,0.66,3691.66,9505.27
43,Beverton-Holt,K,8752,Beverton-Holt,7233.29,5295.22,10661.17,1.004,-17.35271937842779,1.9877631547500654,1.0027721853435951,2364.318453206359,8752,5.35,1.09,459.52,7233.29
43,Beverton-Holt,Smsy,2364.318453206359,Beverton-Holt,459.52,52.71,3061.02,1.004,-80.56437789178423,1.9877631547500654,1.0027721853435951,2364.318453206359,8752,5.35,1.09,459.52,7233.29
43,Beverton-Holt,alpha,1.9877631547500654,Beverton-Holt,5.35,1.29,9.77,1.003,169.14675358658062,1.9877631547500654,1.0027721853435951,2364.318453206359,8752,5.35,1.09,459.52,7233.29
43,Beverton-Holt,sigma,1.0027721853435951,Beverton-Holt,1.09,0.9,1.35,1.002,8.69866714806382,1.9877631547500654,1.0027721853435951,2364.318453206359,8752,5.35,1.09,459.52,7233.29
43,Beverton-Holt,K,8752,Ricker,9793.99,6250.4,14872.9,NA,11.905735831809869,1.9877631547500654,1.0027721853435951,2364.318453206359,8752,0.93,1.16,4255.02,9793.99
43,Beverton-Holt,Smsy,2364.318453206359,Ricker,4255.02,2874.55,6464.42,1.001,79.9681423722585,1.9877631547500654,1.0027721853435951,2364.318453206359,8752,0.93,1.16,4255.02,9793.99
43,Beverton-Holt,alpha,1.9877631547500654,Ricker,0.93,0.46,1.39,1.005,-53.2137418999028,1.9877631547500654,1.0027721853435951,2364.318453206359,8752,0.93,1.16,4255.02,9793.99
43,Beverton-Holt,sigma,1.0027721853435951,Ricker,1.16,0.96,1.43,1.001,15.67931549702203,1.9877631547500654,1.0027721853435951,2364.318453206359,8752,0.93,1.16,4255.02,9793.99
44,Ricker,K,8212,Beverton-Holt,6109.09,4382.11,9059,1.009,-25.607769118363372,1.2613101206558872,0.9070774499858575,3401.0341199399472,8212,4.07,1.04,678.99,6109.09
44,Ricker,Smsy,3401.0341199399472,Beverton-Holt,678.99,45.08,2798.04,1.009,-80.03577805882203,1.2613101206558872,0.9070774499858575,3401.0341199399472,8212,4.07,1.04,678.99,6109.09
44,Ricker,alpha,1.2613101206558872,Beverton-Holt,4.07,1.17,9.66,1.001,222.68035698338656,1.2613101206558872,0.9070774499858575,3401.0341199399472,8212,4.07,1.04,678.99,6109.09
44,Ricker,sigma,0.9070774499858575,Beverton-Holt,1.04,0.85,1.31,1.002,14.65393611275586,1.2613101206558872,0.9070774499858575,3401.0341199399472,8212,4.07,1.04,678.99,6109.09
44,Ricker,K,8212,Ricker,8698.68,6495.53,11253.92,NA,5.926449098879692,1.2613101206558872,0.9070774499858575,3401.0341199399472,8212,1.11,0.96,3686.56,8698.68
44,Ricker,Smsy,3401.0341199399472,Ricker,3686.56,2874.51,4710.29,1,8.395266556899298,1.2613101206558872,0.9070774499858575,3401.0341199399472,8212,1.11,0.96,3686.56,8698.68
44,Ricker,alpha,1.2613101206558872,Ricker,1.11,0.73,1.47,1.001,-11.996266277258217,1.2613101206558872,0.9070774499858575,3401.0341199399472,8212,1.11,0.96,3686.56,8698.68
44,Ricker,sigma,0.9070774499858575,Ricker,0.96,0.78,1.19,1.001,5.8344025656207865,1.2613101206558872,0.9070774499858575,3401.0341199399472,8212,1.11,0.96,3686.56,8698.68
45,Beverton-Holt,K,9309,Beverton-Holt,16804.54,4524.64,79580.84,1.013,80.51928241486735,0.8546748000076195,1.8565930181302703,3674.8423881865874,9309,1.42,2.1,4872.71,16804.54
45,Beverton-Holt,Smsy,3674.8423881865874,Beverton-Holt,4872.71,166.11,31343.41,1.018,32.59643503798051,0.8546748000076195,1.8565930181302703,3674.8423881865874,9309,1.42,2.1,4872.71,16804.54
45,Beverton-Holt,alpha,0.8546748000076195,Beverton-Holt,1.42,0.15,8.69,1.04,66.14506476467312,0.8546748000076195,1.8565930181302703,3674.8423881865874,9309,1.42,2.1,4872.71,16804.54
45,Beverton-Holt,sigma,1.8565930181302703,Beverton-Holt,2.1,1.63,2.88,1.008,13.110411355250006,0.8546748000076195,1.8565930181302703,3674.8423881865874,9309,1.42,2.1,4872.71,16804.54
45,Beverton-Holt,K,9309,Ricker,30817.44,2177.26,79406.33,NA,231.04995165968418,0.8546748000076195,1.8565930181302703,3674.8423881865874,9309,0.62,2.1,13930.35,30817.44
45,Beverton-Holt,Smsy,3674.8423881865874,Ricker,13930.35,1083.24,33228.86,1.007,279.07340039348367,0.8546748000076195,1.8565930181302703,3674.8423881865874,9309,0.62,2.1,13930.35,30817.44
45,Beverton-Holt,alpha,0.8546748000076195,Ricker,0.62,0.04,1.53,1.006,-27.457788623875114,0.8546748000076195,1.8565930181302703,3674.8423881865874,9309,0.62,2.1,13930.35,30817.44
45,Beverton-Holt,sigma,1.8565930181302703,Ricker,2.1,1.62,2.81,1.001,13.110411355250006,0.8546748000076195,1.8565930181302703,3674.8423881865874,9309,0.62,2.1,13930.35,30817.44
46,Ricker,K,8344,Beverton-Holt,5537.81,2883.48,10724.15,1.002,-33.63123202301054,3.5363411714883304,0.08791286899382766,2185.9759434789553,8344,6.22,1.89,235,5537.81
46,Ricker,Smsy,2185.9759434789553,Beverton-Holt,235,36.41,1554.5,1,-89.24965296617124,3.5363411714883304,0.08791286899382766,2185.9759434789553,8344,6.22,1.89,235,5537.81
46,Ricker,alpha,3.5363411714883304,Beverton-Holt,6.22,2,9.77,1.001,75.88800679494973,3.5363411714883304,0.08791286899382766,2185.9759434789553,8344,6.22,1.89,235,5537.81
46,Ricker,sigma,0.08791286899382766,Beverton-Holt,1.89,1.5,2.49,1.001,2049.855898950012,3.5363411714883304,0.08791286899382766,2185.9759434789553,8344,6.22,1.89,235,5537.81
46,Ricker,K,8344,Ricker,8388.81,8314.87,8463.03,NA,0.5370325982742029,3.5363411714883304,0.08791286899382766,2185.9759434789553,8344,3.52,0.09,2207.64,8388.81
46,Ricker,Smsy,2185.9759434789553,Ricker,2207.64,2187.6,2227.52,1.002,0.9910473436668517,3.5363411714883304,0.08791286899382766,2185.9759434789553,8344,3.52,0.09,2207.64,8388.81
46,Ricker,alpha,3.5363411714883304,Ricker,3.52,3.46,3.57,1.003,-0.4620926176490177,3.5363411714883304,0.08791286899382766,2185.9759434789553,8344,3.52,0.09,2207.64,8388.81
46,Ricker,sigma,0.08791286899382766,Ricker,0.09,0.07,0.11,1,2.3740904261910383,3.5363411714883304,0.08791286899382766,2185.9759434789553,8344,3.52,0.09,2207.64,8388.81
47,Beverton-Holt,K,8451,Beverton-Holt,8599.87,8242.55,9031.28,1.001,1.7615666784995954,1.6134797154434297,0.05988319514089302,2607.85730293614,8451,1.64,0.07,2628.47,8599.87
47,Beverton-Holt,Smsy,2607.85730293614,Beverton-Holt,2628.47,2374.88,2898.6,1.002,0.7904073984666367,1.6134797154434297,0.05988319514089302,2607.85730293614,8451,1.64,0.07,2628.47,8599.87
47,Beverton-Holt,alpha,1.6134797154434297,Beverton-Holt,1.64,1.48,1.83,1.003,1.6436701560441782,1.6134797154434297,0.05988319514089302,2607.85730293614,8451,1.64,0.07,2628.47,8599.87
47,Beverton-Holt,sigma,0.05988319514089302,Beverton-Holt,0.07,0.05,0.08,1,16.89423023488342,1.6134797154434297,0.05988319514089302,2607.85730293614,8451,1.64,0.07,2628.47,8599.87
47,Beverton-Holt,K,8451,Ricker,8201.99,7872.82,8563.04,NA,-2.9465152053011505,1.6134797154434297,0.05988319514089302,2607.85730293614,8451,1.14,0.08,3467.4,8201.99
47,Beverton-Holt,Smsy,2607.85730293614,Ricker,3467.4,3300.72,3649.93,1.001,32.959728896827144,1.6134797154434297,0.05988319514089302,2607.85730293614,8451,1.14,0.08,3467.4,8201.99
47,Beverton-Holt,alpha,1.6134797154434297,Ricker,1.14,1.07,1.21,1.001,-29.345253672018075,1.6134797154434297,0.05988319514089302,2607.85730293614,8451,1.14,0.08,3467.4,8201.99
47,Beverton-Holt,sigma,0.05988319514089302,Ricker,0.08,0.06,0.1,1.002,33.593405982723894,1.6134797154434297,0.05988319514089302,2607.85730293614,8451,1.14,0.08,3467.4,8201.99
48,Ricker,K,8117,Beverton-Holt,7472.52,5755.89,9757.02,1,-7.939879265738568,2.310699715395516,0.4187459683931033,2750.4145020614433,8117,6.24,0.82,315.43,7472.52
48,Ricker,Smsy,2750.4145020614433,Beverton-Holt,315.43,52.11,1587.28,1.002,-88.53154679908849,2.310699715395516,0.4187459683931033,2750.4145020614433,8117,6.24,0.82,315.43,7472.52
48,Ricker,alpha,2.310699715395516,Beverton-Holt,6.24,2.74,9.87,1.003,170.04807065256924,2.310699715395516,0.4187459683931033,2750.4145020614433,8117,6.24,0.82,315.43,7472.52
48,Ricker,sigma,0.4187459683931033,Beverton-Holt,0.82,0.67,1.06,1.001,95.82278084889265,2.310699715395516,0.4187459683931033,2750.4145020614433,8117,6.24,0.82,315.43,7472.52
48,Ricker,K,8117,Ricker,8022.3,7611.36,8459.27,NA,-1.166687199704322,2.310699715395516,0.4187459683931033,2750.4145020614433,8117,2.16,0.35,2800.16,8022.3
48,Ricker,Smsy,2750.4145020614433,Ricker,2800.16,2659.65,2952.87,1.002,1.8086545828373213,2.310699715395516,0.4187459683931033,2750.4145020614433,8117,2.16,0.35,2800.16,8022.3
48,Ricker,alpha,2.310699715395516,Ricker,2.16,1.98,2.35,1.001,-6.521821697187565,2.310699715395516,0.4187459683931033,2750.4145020614433,8117,2.16,0.35,2800.16,8022.3
48,Ricker,sigma,0.4187459683931033,Ricker,0.35,0.28,0.45,1,-16.41710573522875,2.310699715395516,0.4187459683931033,2750.4145020614433,8117,2.16,0.35,2800.16,8022.3
49,Beverton-Holt,K,9902,Beverton-Holt,13543.05,8893.22,24408.62,1.002,36.77085437285396,2.313053977419668,1.1553890220370255,2369.537926202299,9902,1.63,1.09,4003.56,13543.05
49,Beverton-Holt,Smsy,2369.537926202299,Beverton-Holt,4003.56,109.9,9470.77,1.003,68.95952395311848,2.313053977419668,1.1553890220370255,2369.537926202299,9902,1.63,1.09,4003.56,13543.05
49,Beverton-Holt,alpha,2.313053977419668,Beverton-Holt,1.63,0.46,9.34,1.003,-29.5303950572589,2.313053977419668,1.1553890220370255,2369.537926202299,9902,1.63,1.09,4003.56,13543.05
49,Beverton-Holt,sigma,1.1553890220370255,Beverton-Holt,1.09,0.9,1.34,1.002,-5.6594809877750425,2.313053977419668,1.1553890220370255,2369.537926202299,9902,1.63,1.09,4003.56,13543.05
49,Beverton-Holt,K,9902,Ricker,19504.91,9618.59,32750.85,NA,96.9794990910927,2.313053977419668,1.1553890220370255,2369.537926202299,9902,0.68,1.1,8797.85,19504.91
49,Beverton-Holt,Smsy,2369.537926202299,Ricker,8797.85,4625.34,14933.6,1.001,271.28968912941065,2.313053977419668,1.1553890220370255,2369.537926202299,9902,0.68,1.1,8797.85,19504.91
49,Beverton-Holt,alpha,2.313053977419668,Ricker,0.68,0.23,1.09,1.003,-70.60163720180125,2.313053977419668,1.1553890220370255,2369.537926202299,9902,0.68,1.1,8797.85,19504.91
49,Beverton-Holt,sigma,1.1553890220370255,Ricker,1.1,0.92,1.35,1.003,-4.793971639039033,2.313053977419668,1.1553890220370255,2369.537926202299,9902,0.68,1.1,8797.85,19504.91
50,Beverton-Holt,K,8591,Beverton-Holt,8259.71,5603.86,12686.19,1.001,-3.8562449074613068,1.4447653075477258,1.465120812070714,2808.12747479039,8591,4.45,1.29,785.95,8259.71
50,Beverton-Holt,Smsy,2808.12747479039,Beverton-Holt,785.95,58.93,3934.72,1.002,-72.01159822494644,1.4447653075477258,1.465120812070714,2808.12747479039,8591,4.45,1.29,785.95,8259.71
50,Beverton-Holt,alpha,1.4447653075477258,Beverton-Holt,4.45,1,9.73,1.001,208.00850330170326,1.4447653075477258,1.465120812070714,2808.12747479039,8591,4.45,1.29,785.95,8259.71
50,Beverton-Holt,sigma,1.465120812070714,Beverton-Holt,1.29,1.06,1.61,1.002,-11.952653366735587,1.4447653075477258,1.465120812070714,2808.12747479039,8591,4.45,1.29,785.95,8259.71
50,Beverton-Holt,K,8591,Ricker,12471.94,6525.69,18885.66,NA,45.17448492608545,1.4447653075477258,1.465120812070714,2808.12747479039,8591,0.84,1.34,5495.97,12471.94
50,Beverton-Holt,Smsy,2808.12747479039,Ricker,5495.97,3101.6,8094.88,1,95.71654240554881,1.4447653075477258,1.465120812070714,2808.12747479039,8591,0.84,1.34,5495.97,12471.94
50,Beverton-Holt,alpha,1.4447653075477258,Ricker,0.84,0.33,1.34,1.002,-41.85906903967849,1.4447653075477258,1.465120812070714,2808.12747479039,8591,0.84,1.34,5495.97,12471.94
50,Beverton-Holt,sigma,1.465120812070714,Ricker,1.34,1.1,1.64,1.001,-8.539965512733085,1.4447653075477258,1.465120812070714,2808.12747479039,8591,0.84,1.34,5495.97,12471.94
51,Ricker,K,9669,Beverton-Holt,7290.04,5390.87,9882.53,1,-24.603992139828318,1.6816442848214095,0.9585661548745862,3710.0918295624183,9669,6.58,0.99,258.5,7290.04
51,Ricker,Smsy,3710.0918295624183,Beverton-Holt,258.5,50.73,1606.9,1,-93.03251747193308,1.6816442848214095,0.9585661548745862,3710.0918295624183,9669,6.58,0.99,258.5,7290.04
51,Ricker,alpha,1.6816442848214095,Beverton-Holt,6.58,2.62,9.86,1,291.2837012792391,1.6816442848214095,0.9585661548745862,3710.0918295624183,9669,6.58,0.99,258.5,7290.04
